Date,URL,Title,Source,Country,Label
20211012T140000Z,https://www.cnn.com/2021/10/12/middleeast/yemen-oil-tanker-spill-report-intl/,Yemen : Decaying oil tanker could disrupt clean water supply for 9 million people,cnn.com,United States,8
20211020T181500Z,https://www.cnn.com/2021/10/20/economy/california-port-supply-chain/,New executive order aims to alleviate congestion at California ports,cnn.com,United States,4
20211125T214500Z,https://www.straitstimes.com/world/europe/french-fishermen-to-block-channel-tunnel-calais-port-over-post-brexit-fishing-rights,"French fishermen to block Channel Tunnel , Calais port over post - Brexit fishing rights",straitstimes.com,Singapore,4
20211014T104500Z,https://www.straitstimes.com/world/united-states/white-house-pushes-24-hour-service-to-relieve-us-port-snarls,White House pushes 24 - hour service to relieve US port snarls,straitstimes.com,Singapore,4
20211017T164500Z,https://www.straitstimes.com/world/united-states/coast-guard-boards-vessel-that-dragged-anchor-near-pipeline,US Coast Guard boards vessel that dragged anchor near California pipeline,straitstimes.com,Singapore,11
20211026T201500Z,https://www.cnn.com/2021/10/26/us/georgia-golden-ray-cargo-ship-wreck-removal-largest-in-us-history/,"Removal of Golden Ray cargo ship off Georgia coast is largest in US history , ",cnn.com,United States,2
20211130T181500Z,https://www.cnn.com/2021/11/30/business/amazon-walmart-port-pollution/,"Amazon , Walmart and the world biggest retailers are making port congestion and pollution worse , new report finds",cnn.com,United States,4
20211208T211500Z,https://www.cnn.com/2021/12/08/politics/iranian-missiles-and-petroleum-seized-forfeited/,US Navy seized Iranian petroleum products and hundreds of missiles from vessels in Arabian Sea,cnn.com,United States,5
20211029T220000Z,https://www.cnn.com/2021/10/29/politics/iran-drone-sanctions/,US sanctions commander of Iranian drone program that attacked shipping vessel,cnn.com,United States,3
20211214T141500Z,https://www.cnn.com/2021/12/14/americas/haiti-gasoline-tanker-explosion-intl/,At least 54 dead after gas tanker explodes in Haiti second largest city,cnn.com,United States,6
20211025T163000Z,https://www.cnn.com/2021/10/25/business/supply-chain-ports-inflation/,$24 billion in goods is floating outside California biggest ports,cnn.com,United States,4
20211111T071500Z,https://www.cnn.com/2021/10/24/americas/canada-ship-blaze-intl/,British Columbia : Fire blazes cargo ship containers,cnn.com,United States,6
20211126T150000Z,https://www.straitstimes.com/world/europe/french-fishermen-block-calais-port-over-fishing-licence-row,French fishermen block Calais port over fishing licence row,straitstimes.com,Singapore,4
20211120T010000Z,https://www.cnn.com/2021/11/19/politics/china-uae-us-construction-port/,"Construction halted on secret project at Chinese port in UAE after pressure from US , officials say",cnn.com,United States,11
20211107T061500Z,https://www.straitstimes.com/world/at-least-99-killed-in-fuel-tanker-blast-in-sierra-leone-capital,At least 99 killed in fuel tanker blast in Sierra Leone capital,straitstimes.com,Singapore,6
20211013T151500Z,https://www.straitstimes.com/business/vessels-arriving-off-schedule-in-singapore-due-to-congestion-at-other-ports-but-service,"Vessels arriving late in Spore due to congestion at other ports , disrupting global supply chain",straitstimes.com,Singapore,1
20211108T190000Z,https://www.cnn.com/2021/11/08/africa/sierra-leone-tanker-blast-115-dead-intl/,Sierra Leone tanker blast death toll rises to 115,cnn.com,United States,6
20211012T194500Z,https://www.straitstimes.com/singapore/politics/keep-eye-on-security-even-as-world-helps-afghanistan-rebuild-pm-lee,Keep eye on security even as world helps Afghanistan rebuild : PM Lee,straitstimes.com,Singapore,11
20220101T180000Z,https://www.cnn.com/2021/07/31/middleeast/iran-israel-tanker-attack-drone-oman-intl/,Deadly drone attack on tanker escalates Iran - Israel maritime tensions,cnn.com,United States,1
20211226T160000Z,https://www.maritime-executive.com/article/product-tanker-sinks-in-the-bahamas-after-being-hit-by-luxury-yacht,Product Tanker Sinks in the Bahamas After Being Hit by Luxury Yacht,maritime-executive.com,United States,2
20201205T004500Z,https://www.shippingandfreightresource.com/thousands-of-containers-overboard-in-worst-containership-disaster-one-apus/,Thousands of containers overboard in worst containership disaster - ONE Apus,shippingandfreightresource.com,,9
20201026T110000Z,https://www.heraldscotland.com/news/national-news/18821248.military-assistance-requested-tanker-stowaway-incident/,Military assistance requested over tanker stowaway incident,heraldscotland.com,United Kingdom,2
20201025T093000Z,https://www.siasat.com/russian-oil-tanker-suffers-explosion-3-crew-members-missing-2007312/,"Russian oil tanker suffers explosion , 3 crew members missing",siasat.com,India,6
20201214T133000Z,https://www.timesnownews.com/international/article/explosion-onboard-oil-tanker-in-saudi-arabia-shipping-firm-hafnia-says-vessel-hit-by-external-source/694452,Explosion onboard oil tanker in Saudi Arabia ; shipping firm Hafnia says vessel hit by  external source  ,timesnownews.com,India,12
20201214T063000Z,https://www.marketwatch.com/story/oil-tanker-suffers-explosion-after-being-hit-by-external-source-near-saudi-arabias-port-city-01607926153,Oil tanker suffers explosion after being hit by  external source  near Saudi Arabia port city,marketwatch.com,United States,13
20201214T050000Z,https://www.aninews.in/news/world/asia/explosion-on-ship-in-saudi-aramco-jeddha-port-area20201214091203/,Explosion on ship in Saudi Aramco Jeddha port area,aninews.in,India,6
20201125T174500Z,https://www.upstreamonline.com/safety/possible-mine-blast-hits-greek-oil-tanker-in-saudi-waters/2-1-919332,Possible mine blast hits Greek oil tanker in Saudi waters,upstreamonline.com,United States,11
20201206T011500Z,https://www.thenews.com.pk/print/754391-vessel-attacked-off-yemen-coast,Vessel attacked off Yemen coast,thenews.com.pk,Pakistan,3
20201214T063000Z,https://www.foxnews.com/world/explosion-reported-on-oil-tanker-off-saudi-arabia-believed-caused-by-external-source,Explosion reported on oil tanker off Saudi Arabia believed caused by  external source  ,foxnews.com,United States,13
20201214T063000Z,https://www.marketwatch.com/story/oil-tanker-suffers-explosion-after-being-hit-by-external-source-near-saudi-arabias-port-city-01607926153,Oil tanker suffers explosion after being hit by  external source  near Saudi Arabia port city,marketwatch.com,United States,13
20201125T154500Z,https://www.marinelink.com/news/tanker-damaged-mine-saudi-terminal-483481,Tanker Damaged By Mine At Saudi Terminal,marinelink.com,United States,6
20201104T134500Z,https://uk.style.yahoo.com/police-dealing-vessel-incident-amid-145830068.html,Police dealing with vessel incident amid tanker hijacking bid reports,uk.style.yahoo.com,United States,2
20201205T164500Z,https://www.castanet.net/news/World/318412/Cargo-ship-attacked-off-Yemen-under-unclear-circumstances,Cargo ship attacked off Yemen under unclear circumstances - World News,castanet.net,Canada,3
20201205T113000Z,https://infotel.ca/newsitem/ml-yemen/cp138266186,Cargo ship attacked off Yemen under unclear circumstances | iNFOnews | Thompson - Okanagan News Source,infotel.ca,Canada,3
20201205T144500Z,https://www.thenationalnews.com/world/cargo-ship-attacked-off-yemen-s-coast-1.1123290,Cargo ship attacked off Yemen coast,thenationalnews.com,,3
20201214T170000Z,https://www.taipeitimes.com/News/world/archives/2020/12/15/2003748767,Explosion rocks Singapore tanker off port in Jeddah,taipeitimes.com,Taiwan,6
20201215T030000Z,https://www.dawn.com/news/1595837/blast-rocks-singapore-flagged-tanker-at-saudi-port,Blast rocks Singapore - flagged tanker at Saudi port - Newspaper,dawn.com,Pakistan,6
20210101T013000Z,https://www.thestar.com.my/news/nation/2021/01/01/ship-from-malta-held-for-anchoring-without-permission,Ship from Malta held for anchoring without permission,thestar.com.my,Malaysia,10
20201231T121500Z,https://www.shippingandfreightresource.com/one-apus-container-stack-collapse-update-31st-dec/,ONE Apus â€“ Container stack collapse â€“ Update â€“ 31st Dec,shippingandfreightresource.com,,6
20201202T163000Z,https://gcaptain.com/estimated-1900-containers-lost-or-damaged-on-one-apus/,"Massive Cargo Loss : Estimated 1 , 900 Containers Lost or Damaged on ONE Apus â€“ gCaptain",gcaptain.com,United States,6
20201211T013000Z,https://in.reuters.com/article/global-shipping-container-idINL1N2IR01L,RPT - Boxed out : China exports pinched by global run on shipping containers,in.reuters.com,United States,12
20201123T203000Z,https://www.straitstimes.com/singapore/more-piracy-cases-in-singapore-strait-so-far-this-year-than-in-whole-of-2019,More piracy cases in Singapore Strait so far this year than in whole of 2019,straitstimes.com,Singapore,3
20201025T171500Z,https://www.reuters.com/article/uk-britain-security-ship/police-say-dealing-with-incident-aboard-vessel-off-english-coast-idUSKBN27A0LY,UK police deal with incident aboard tanker off English coast,reuters.com,United States,2
20221102T083000Z,https://www.straitstimes.com/business/indonesia-plans-to-pump-oil-out-of-supertanker-grounded-near-singapore-gas-pipeline,Indonesia plans to pump oil out of supertanker grounded near Singapore gas pipeline,straitstimes.com,Singapore,10
20221105T081500Z,https://tnp.straitstimes.com/news/business/us-sanctions-owner-supertanker-grounded-near-singapore-over-links-iran-backed,US sanctions owner of supertanker grounded near Singapore over links to Iran - backed Hizbollah,tnp.straitstimes.com,Singapore,11
20221108T051500Z,https://www.straitstimes.com/business/indonesia-us-in-talks-to-refloat-supertanker-grounded-near-gas-pipeline-supplying-s-pore,"Indonesia , US in talks to refloat supertanker grounded near gas pipeline supplying Spore",straitstimes.com,Singapore,10
20221020T193000Z,https://www.straitstimes.com/singapore/transport/port-of-singapore-operating-at-85-capacity-can-meet-short-term-increases-in-demand,"Port of Singapore operating at 85 % capacity , can meet short - term increases in demand",straitstimes.com,Singapore,4
20221101T043000Z,https://www.straitstimes.com/asia/east-asia/supertanker-runs-aground-in-indonesian-waters-near-singapore-gas-pipeline,Supertanker runs aground in Indonesian waters near Singapore gas pipeline,straitstimes.com,Singapore,2
20221108T051500Z,https://www.straitstimes.com/singapore/about-300-people-rescued-from-sinking-ship-by-singapore-authorities,About 300 people rescued from sinking ship by Singapore authorities,straitstimes.com,Singapore,2
20221005T094500Z,https://www.straitstimes.com/business/companies-markets/spore-looking-at-expansion-of-lng-and-biofuel-bunkering-operations-in-port,Spore looking at expansion of LNG and biofuel bunkering operations in port,straitstimes.com,Singapore,12
20221202T134500Z,https://tnp.straitstimes.com/news/singapore/empty-containers-fell-sea-keppel-terminal-being-recovered-psa,Empty containers that fell into sea at Keppel Terminal being recovered : PSA,tnp.straitstimes.com,Singapore,6
20221204T020000Z,https://stomp.straitstimes.com/singapore-seen/15-empty-containers-blown-into-sea-by-strong-winds-at-keppel-terminal-retrieved,15 empty containers blown into sea by strong winds at Keppel Terminal retrieved,stomp.straitstimes.com,Singapore,6
20221112T214500Z,https://www.straitstimes.com/singapore/community/we-pulled-them-up-one-by-one-how-s-pore-bound-vessel-s-crew-saved-303-sri-lankans-from-sinking-boat,  We pulled them up one by one : How Spore - bound vessel crew saved 303 Sri Lankans from sinking boat,straitstimes.com,Singapore,2
20221013T084500Z,https://www.straitstimes.com/singapore/fewer-ships-call-at-singapore-port-to-refuel-bunker-sales-down-nearly-4-in-sept,"Fewer ships call at Singapore port to refuel , bunker sales down nearly 4 % in Sept",straitstimes.com,Singapore,4
20221007T024500Z,https://www.straitstimes.com/asia/east-asia/south-korea-us-to-stage-drills-with-aircraft-carrier-after-north-korean-missile-launches,"South Korea , US stage drills with aircraft carrier after North Korean missile launches",straitstimes.com,Singapore,11
20221105T081500Z,https://www.straitstimes.com/business/us-sanctions-owner-of-supertanker-grounded-near-s-pore-over-links-to-iran-backed-hizbollah,US sanctions owner of supertanker grounded near Spore over links to Iran - backed Hizbollah,straitstimes.com,Singapore,11
20231024T094500Z,https://www.straitstimes.com/world/europe/several-missing-after-freighters-collide-in-german-north-sea,Several missing after freighters collide in German North Sea,straitstimes.com,Singapore,6
20231231T164500Z,https://www.straitstimes.com/world/middle-east/maersk-pauses-red-sea-sailings-after-houthi-attack-on-container-ship,Maersk pauses Red Sea sailings after Houthis attack Spore - flagged container ship twice,straitstimes.com,Singapore,3
20231220T203000Z,https://www.cnn.com/2023/12/20/business/ikea-houthi-red-sea-attacks-delays/,"Ikea facing delays , disruption due to Red Sea attacks",cnn.com,United States,1
20231218T141500Z,https://edition.cnn.com/2023/12/18/investing/bp-pauses-transit-through-red-sea/,Energy prices surge as BP pauses oil tanker transits through Red Sea,edition.cnn.com,United States,4
20231026T114500Z,https://www.reuters.com/world/middle-east/iraqi-pro-gaza-protesters-block-oil-tanker-trucks-entering-jordan-2023-10-26/,Iraqi pro - Gaza protesters block oil tanker trucks from entering Jordan,reuters.com,United States,7
20231120T123000Z,https://www.cnbc.com/2023/11/20/yemens-houthi-militants-seize-cargo-ship-in-the-red-sea.html,Yemen Houthi militants seize cargo ship in the Red Sea,cnbc.com,United States,10
20231005T161500Z,https://edition.cnn.com/2023/10/05/europe/russia-naval-assets-sevastopol-intl/,Crimea : Satellite imagery indicates Russia moving navy ships to other ports after Sevastopol attacks,edition.cnn.com,United States,3
20231019T114500Z,https://www.reuters.com/markets/commodities/crunch-time-brazil-ports-coffee-flow-hit-sugar-faces-delays-2023-10-19/,"Crunch time for Brazil ports as coffee flow hit , sugar faces delays",reuters.com,United States,1
20231225T024500Z,https://www.straitstimes.com/asia/philippine-actions-in-south-china-sea-extremely-dangerous-chinese-state-media,Philippine actions in South China Sea  extremely dangerou - Chinese state media,straitstimes.com,Singapore,11
20231223T160000Z,https://www.news18.com/world/drone-strikes-ship-with-21-indians-on-board-indian-navy-rushes-warship-what-we-know-so-far-8715618.html,Drone Strikes Ship With 21 Indians on Board ; Indian Navy Rushes Warship | WhatÂ WeÂ KnowÂ SoÂ Far,news18.com,India,3
20231117T193000Z,https://www.todayonline.com/world/grain-ship-lightly-damaged-ukraine-likely-hit-sea-mine-sources-2307961,"Grain ship lightly damaged off Ukraine , likely hit sea mine - sources",todayonline.com,China,6
20231007T000000Z,https://euromaidanpress.com/2023/10/06/reuters-turkish-cargo-ship-hit-a-mine-en-route-to-ukrainian-black-sea-port/,Reuters : Turkish cargo ship hit a mine en route to Ukrainian Black Sea port,euromaidanpress.com,Ukraine,11
20231121T103000Z,https://www.i24news.tv/en/news/israel-at-war/1700548238-cargo-ship-hijacked-by-houthis-located-in-yemen-s-hodeidah-port-area-report,Cargo Ship Hijacked By Houthis Located In Yemen Hodeidah Port Area - Report,i24news.tv,Israel,3
20221130T130000Z,https://www.rigzone.com/news/oil_tanker_hijacked_for_2nd_time_in_12_months-30-nov-2022-171210-article/,Oil Tanker Hijacked for 2nd Time in 12 Months,rigzone.com,United States,3
20201025T161500Z,https://gcaptain.com/incident-nave-andromeda-isle-of-wight/,Breaking : Stowaway Incident Involving Oil Tanker Nave Andromeda Off England,gcaptain.com,United States,2
20201231T011500Z,https://gcaptain.com/maersk-elba-under-tow-to-algeciras-following-engine-room-fire/,Maersk Elba Under Tow to Algeciras Following Engine Room Fire â€“ gCaptain,gcaptain.com,United States,2
20201118T093000Z,https://gcaptain.com/pirates-kidnap-19-in-two-separate-incidents-in-gulf-of-guinea-dryad/,Pirates Kidnap 19 in Two Separate Incidents in Gulf of Guinea - Dryad â€“ gCaptain,gcaptain.com,United States,2
20201204T200000Z,https://gcaptain.com/one-apus-returning-to-japan-after-losing-record-number-of-containers/,ONE Apus Update : Ship Returning to Japan After Losing Record Number of Containers â€“ gCaptain,gcaptain.com,United States,6
20201012T184500Z,https://gcaptain.com/cargo-ship-breaks-tow-grounds-in-vietnam/,"Cargo Ship Breaks Tow , Grounds in Vietnam",gcaptain.com,United States,2
20201122T180000Z,https://gcaptain.com/boatloads-of-cargo-off-los-angeles-grind-gears-of-world-economy/,Boatloads of Cargo Off Los Angeles Grind Gears of World Economy â€“ gCaptain,gcaptain.com,United States,4
20201125T230000Z,https://gcaptain.com/italian-navy-airlifts-injured-seafarer-after-pirate-attack-in-gulf-of-guinea-photos/,Italian Navy Airlifts Injured Seafarer After Pirate Attack in Gulf of Guinea - PHOTOS â€“ gCaptain,gcaptain.com,United States,3
20201118T224500Z,https://gcaptain.com/u-s-import-boom-delaying-cargo-at-nations-busiest-port/,U . S . Import Boom Delaying Cargo at Nation Busiest Port â€“ gCaptain,gcaptain.com,United States,1
20201015T133000Z,https://gcaptain.com/port-los-angeles-unscheduled-ships/,Port of Los Angeles Struggles With Surge Of Unscheduled Ships,gcaptain.com,United States,4
20201222T180000Z,https://gcaptain.com/bottlenecks-wear-down-world-economys-fleet-of-container-ships/,Bottlenecks Wear Down World Economy Fleet of Container Ships â€“ gCaptain,gcaptain.com,United States,4
20201221T183000Z,https://gcaptain.com/traders-at-odds-with-china-import-ban-keep-coal-cargoes-in-limbo/,Traders at Odds With China Import Ban Keep Coal Cargoes in Limbo â€“ gCaptain,gcaptain.com,United States,11
20201211T204500Z,https://gcaptain.com/cma-cgm-suspends-cargo-bound-for-south-china-ports-in-early-2021/,CMA CGM Suspends Cargo Bound for South China Ports in Early 2021 â€“ gCaptain,gcaptain.com,United States,4
20201121T041500Z,https://gcaptain.com/canadian-pea-and-lentil-exports-hit-by-container-shortage/,Canadian Pea and Lentil Exports Hit by Container Shortage â€“ gCaptain,gcaptain.com,United States,4
20201215T011500Z,https://gcaptain.com/hafnia-confirms-tanker-bw-rhine-hit-by-explosion-in-saudi-arabia/,Hafnia Confirms Tanker BW Rhine Hit by Explosion in Saudi Arabia â€“ gCaptain,gcaptain.com,United States,6
20201217T200000Z,https://gcaptain.com/general-cargo-ship-goes-missing-off-vietnam/,General Cargo Ship Goes Missing Off Vietnam â€“ gCaptain,gcaptain.com,United States,6
20201209T010000Z,https://gcaptain.com/crude-oil-tanker-suffers-engine-room-fire-off-taiwan/,Crude Oil Tanker Suffers Engine Room Fire Off Taiwan â€“ gCaptain,gcaptain.com,United States,2
20201124T224500Z,https://gcaptain.com/containership-grounds-next-to-wrecked-containership-in-singapore-strait/,Containership Grounds Next to Wrecked Containership in Singapore Strait â€“ gCaptain,gcaptain.com,United States,2
20201021T140000Z,https://gcaptain.com/louisiana-cameron-lng-terminal-hurricane/,Louisiana Cameron LNG Terminal Reopens After Hurricane Delta,gcaptain.com,United States,9
20201223T223000Z,https://gcaptain.com/clogged-u-k-port-reopens-in-chaos-as-truckers-await-covid-tests/,Clogged U . K . Port Reopens in Chaos as Truckers Await Covid Tests â€“ gCaptain,gcaptain.com,United States,7
20201228T213000Z,https://gcaptain.com/loading-of-more-than-140-grains-ships-in-argentina-delayed-due-to-strike/,Loading of More Than 140 Grains Ships in Argentina Delayed Due to Strike â€“ gCaptain,gcaptain.com,United States,1
20201004T213000Z,https://gcaptain.com/cruise-ship-breaking-booms-in-turkey-after-pandemic-scuttles-sector/,Cruise Ship - Breaking Booms In Turkey After Pandemic Scuttles Sector,gcaptain.com,United States,12
20201228T170000Z,https://gcaptain.com/murmansk-trawler-sinking/,Russian Trawler Sinks in Barents Sea with 17 Missing â€“ gCaptain,gcaptain.com,United States,6
20221117T003000Z,https://gcaptain.com/harbor-tug-lockout-threatens-nationwide-port-shutdown-in-australia/,Harbor Tug Lockout Threatens  Nationwide Port Shutdown  in Australia,gcaptain.com,United States,4
20221122T011500Z,https://gcaptain.com/drone-fired-rocket-hits-offshore-oil-terminal-in-yemen/,Drone - Fired Rocket Hits Offshore Oil Terminal in Yemen,gcaptain.com,United States,3
20221221T161500Z,https://gcaptain.com/dozens-of-ships-stuck-off-iran-as-payment-snags-bite-sources/,Dozens of Ships Stuck Off Iran as Payment Snags Bite,gcaptain.com,United States,4
20221209T231500Z,https://gcaptain.com/taiwanese-trawler-loaded-with-diesel-and-fuel-oil-grounds-on-saint-brandon/,Taiwanese Trawler Loaded with Diesel and Fuel Oil Grounds on Saint Brandon,gcaptain.com,United States,2
20221027T151500Z,https://gcaptain.com/unwanted-russian-oil-singapore/,Unwanted Russian Oil Fills Singapore Anchorage,gcaptain.com,United States,8
20221031T183000Z,https://gcaptain.com/american-fishing-trawler-sinks-after-collision-with-msc-containership/,American Fishing Trawler Sinks After Collision with MSC Containership,gcaptain.com,United States,2
20221206T183000Z,https://gcaptain.com/turkish-tanker-jam-leaves-millions-of-barrels-stuck-at-sea/,Turkish Tanker Jam Leaves Millions of Barrels Stuck at Sea,gcaptain.com,United States,4
20221221T211500Z,https://gcaptain.com/salvage-continues-for-grounded-fishing-vessel-on-santa-cruz-island/,Salvage Continues for Grounded Fishing Vessel on Santa Cruz Island,gcaptain.com,United States,2
20221122T224500Z,https://gcaptain.com/u-s-navy-confirms-iranian-drone-struck-tanker-in-middle-east/,U . S . Navy Confirms Iranian Drone Struck Tanker in Middle East,gcaptain.com,United States,7
20221107T200000Z,https://gcaptain.com/grounded-supertanker-could-take-a-month-to-free-indonesia-navy/,Grounded Supertanker Could Take a Month to Free - Indonesia Navy,gcaptain.com,United States,10
20221116T160000Z,https://gcaptain.com/eastern-pacific-shipping-tanker-hit-by-projectile-off-oman/,Eastern Pacific Shipping Tanker Hit By  Projectile  Off Oman,gcaptain.com,United States,12
20221025T201500Z,https://gcaptain.com/carnival-halts-asian-cruises-as-chinas-covid-zero-policy-bites/,Carnival Halts Asia Cruises AsÂ China Covid Zero Policy Bites,gcaptain.com,United States,11
20240709T184500Z,https://gcaptain.com/singapore-container-ship-logjam-spills-over-to-malaysian-port/,Singapore Container Ship Logjam Spills Over to Malaysian Port,gcaptain.com,United States,4
20240904T204500Z,https://gcaptain.com/singapore-allows-night-movements-at-pasir-panjang-container-terminal-to-reduce-wait-times/,SingaporeÂ Allows Night Movements at Pasir Panjang Container Terminal to Reduce Wait Times,gcaptain.com,United States,4
20240719T171500Z,https://gcaptain.com/new-attack-reported-in-the-gulf-of-aden/,New Attack Reported in the Gulf of Aden,gcaptain.com,United States,3
20240720T183000Z,https://gcaptain.com/malaysia-coast-guard-says-tanker-involved-in-fire-has-left-site/,MalaysiaÂ Coast GuardÂ Says Tanker Involved In Fire Has Left Site,gcaptain.com,United States,2
20240820T173000Z,https://gcaptain.com/russian-oil-takes-long-route-to-asia-avoiding-red-sea/,"Russian Oil Takes Long Route to Asia , Avoiding Red Sea",gcaptain.com,United States,11
20240719T123000Z,https://gcaptain.com/tankers-on-fire-after-collision-off-singapore/,TankersÂ On Fire After Collision OffÂ Singapore,gcaptain.com,United States,2
20240809T181500Z,https://gcaptain.com/watch-huge-explosion-on-containership-ym-mobility-at-ningbo-zhoushan-port/,Watch : Huge Explosion on Containership YM Mobility at Ningbo - Zhoushan Port,gcaptain.com,United States,6
20240720T220000Z,https://gcaptain.com/two-attacks-northwest-of-yemens-mokha-reported/,Two Attacks Northwest Of Yemen Mokha Reported,gcaptain.com,United States,3
20211221T213000Z,https://www.businessdailyafrica.com/bd/corporate/shipping-logistics/container-uranium-nabbed-mombasa-port-3659764,Container with uranium nabbed at Mombasa port,businessdailyafrica.com,Kenya,5
20211007T021500Z,https://www.msn.com/en-xl/asia/srilanka/slpa-successfully-assists-stricken-container-ship/ar-AAPdwex,SLPA successfully assists stricken container ship,msn.com,United States,2
20211026T214500Z,https://www.freightwaves.com/news/minnesota-port-ready-to-handle-waterborne-international-containers,Minnesota port ready to handle waterborne international containers,freightwaves.com,United States,4
20211221T140000Z,https://www.theeastafrican.co.ke/tea/news/east-africa/kenya-defends-order-send-back-ship-with-toxic-waste-to-india-3659724,Kenya defends order to send back ship with toxic waste to India,theeastafrican.co.ke,Kenya,8
20211104T163000Z,https://www.seattlemet.com/news-and-city-life/2021/11/seattle-shipping-container-s-supply-chain-journey,Seattle Stacked Shipping Containers Mask a Supply Chain Whirlwind,seattlemet.com,United States,12
20211204T073000Z,https://www.maritime-executive.com/article/first-berths-at-singapore-s-gigantic-tuas-port-set-enter-service,First Berths at Singapore Gigantic Tuas Port Set Enter Service,maritime-executive.com,United States,4
20211119T060000Z,https://www.thehindubusinessline.com/economy/logistics/hazardous-cargo-containers-shipped-from-pakistan-to-china-seized-at-mundra-port/article37573179.ece,Hazardous cargo containers shipped from Pakistan to China seized at Mundra Port,thehindubusinessline.com,India,5
20211021T040000Z,https://www.straitstimes.com/singapore/over-2500-workers-hired-tuas-port-storage-space-tapped-as-spore-ports-help-to-tackle,"Spore opens Tuas port storage space , hires 2 , 500 workers to help ease global supply chain crisis",straitstimes.com,Singapore,4
20211005T061500Z,https://ajot.com/news/port-of-oakland-lands-fourth-first-call-service-in-2021,Port of Oakland lands fourth first - call service in 2021,ajot.com,United States,4
20211215T180000Z,https://gcaptain.com/port-of-oakland-imports-rebound-in-november-as-ships-return/,Port of Oakland Imports Rebound in November as Ships Return,gcaptain.com,United States,4
20211005T050000Z,http://www.colombopage.com/archive_21B/Oct05_1633407875CH.php,Sri Lanka : Sri Lanka Port Authority acts timely to discharge leaky container onboard MV Thalassa Patris,colombopage.com,Sri Lanka,6
20211206T050000Z,https://www.netwerk24.com/netwerk24/za/weslander/nuus/container-ship-msc-trieste-in-port-for-repairs-20211201-2,Container ship MSC Trieste in port for repairs,netwerk24.com,South Africa,2
20211207T153000Z,http://idrw.org/sagar-sagarmala-and-seaports-how-triple-s-growth-triangle-promises-to-rewrite-indias-maritime-history/,"SAGAR , Sagarmala and seaports : How  Triple growth triangle promises to rewrite India maritime history â€“ Indian Defence Research Wing",idrw.org,India,12
20211021T034500Z,https://www.thestar.com.my/aseanplus/aseanplus-news/2021/10/21/singapore-ports-hire-more-workers-increase-storage-capacity-to-tackle-global-supply-crisis,"Singapore ports hire more workers , increase storage capacity to tackle global supply crisis",thestar.com.my,Malaysia,4
20211219T060000Z,https://www.fleetmon.com/maritime-news/2021/36593/8100-teu-container-ship-mol-charisma-troubled-agai/,"8100 - TEU container ship MOL CHARISMA troubled again , under tow",fleetmon.com,,2
20211102T044500Z,https://www.bnnbloomberg.ca/ships-queues-worsen-port-delays-from-singapore-to-piraeus-1.1675498,Ships Queues Worsen Port Delays From Singapore to Piraeus,bnnbloomberg.ca,Canada,1
20211022T164500Z,https://www.marinelog.com/inland-coastal/ports-terminals/duluth-superior-boosts-box-handling-capabilities/,Duluth - Superior boosts box handling capabilities,marinelog.com,United States,4
20211022T181500Z,http://www.businessnorth.com/daily_briefing/expanded-maritime-container-capability-available-in-duluth/article_3aeb5396-334c-11ec-9db9-73a7c4dac1f3.html,Expanded maritime container capability available in Duluth,businessnorth.com,United States,12
20211122T123000Z,https://www.hellenicshippingnews.com/shanghais-yangshan-open-for-foreign-vessels-as-international-cargo-relay-port/,Shanghai Yangshan open for foreign vessels as international cargo - relay port | Hellenic Shipping News Worldwide,hellenicshippingnews.com,China,12
20211224T050000Z,http://english.sina.com/buz/b/2021-12-24/detail-ikyamrmz0904261.shtml,China Shandong Port Group sees 1 . 5 - bln - tonne cargo throughput - Buz & Tech News,english.sina.com,China,4
20211026T000000Z,https://www.telegraph.co.uk/world-news/2021/10/25/russian-navy-stops-pirates-hijacking-panamanian-ship-coast-nigeria/,Russian navy stops pirates hijacking Panamanian ship off coast of Nigeria,telegraph.co.uk,United Kingdom,3
20211103T043000Z,https://economictimes.indiatimes.com/small-biz/trade/exports/insights/ships-queues-worsen-port-delays-from-singapore-to-piraeus/articleshow/87500166.cms,port : Ships queues worsen port delays from Singapore to Piraeus,economictimes.indiatimes.com,India,1
20211203T081500Z,https://www.thomasnet.com/insights/5-largest-ports-in-the-world/,5 Largest Ports in the World,thomasnet.com,United States,12
20211112T191500Z,https://gcaptain.com/bulk-carrier-spewing-toxic-fumes-moved-offshore-in-south-africa/,Bulk Carrier Spewing Toxic Fumes Moved Offshore in South Africa,gcaptain.com,United States,8
20211211T011500Z,http://www.frontpagemag.com/point/2021/12/california-supply-chain-crisis-solved-hiding-it-daniel-greenfield/,California Supply Chain Crisis Solved ... By Hiding It In the Sea,frontpagemag.com,United States,4
20211102T133000Z,https://www.msn.com/en-us/money/markets/the-containers-on-more-than-70-ships-anchored-off-los-angeles-would-stretch-from-southern-california-to-chicago-if-laid-end-to-end-an-analysis-has-found/ar-AAQebIX,"The containers on more than 70 ships anchored off Los Angeles would stretch from Southern California to Chicago if laid end to end , an analysis has found",msn.com,United States,4
20211102T120000Z,https://www.freshfruitportal.com/news/2021/11/02/ship-queues-worsen-port-delays-around-the-world/,Ship queues worsen port delays around the world - FreshFruitPortal . com,freshfruitportal.com,United States,1
20211214T211500Z,https://www.taipeitimes.com/News/world/archives/2021/12/15/2003769643,Two arrested after fatal ship collision in Sweden,taipeitimes.com,Taiwan,2
