headline,description,link,date
High Winds Expected at Ports of Los Angeles and Long Beach Anchorages and Holding Areas,"The bomb cyclone that has impacted the Pacific Northwest since Sunday has made its way to the ports of Los Angeles and Long Beach, where close to a record",https://gcaptain.com/high-winds-expected-at-ports-of-los-angeles-and-long-beach-anchorages-and-holding-areas/,"October 25, 2021"
Tankers Are Denied Entry Into Sudan’s Territorial Waters,"DUBAI, Oct 24 (Reuters) – Sudan decided to halt the entry of vessels carrying fuel into its territorial waters to avoid incurring fines due to delays in",https://gcaptain.com/fuel-vessels-are-denied-entry-into-sudans-territorial-waters/,"October 24, 2021"
California Governor Signs Executive Order to Help Tackle Supply Chain Issues,California Governor Gavin Newsom signed an executive order Thursday directing state agencies to identify additional ways to alleviate congestion at California,https://gcaptain.com/california-governor-signs-executive-order-to-help-tackle-supply-chain-issues/,"October 22, 2021"
Containerships Headed for West Coast Poised to Worsen Port Bottleneck,By Kevin Varley (Bloomberg) — The backlog of ships outside the twin ports of Los Angeles and Long Beach — America’s largest gateway for ocean,https://gcaptain.com/containerships-headed-for-west-coast-poised-to-worsen-port-bottleneck/,"October 22, 2021"
Biden’s Port Envoy Urges Congress to Act on Infrastructure Bills,By Keith Laing and Josh Wingrove (Bloomberg) — The White House’s point person on ports is urging Congress to wrap negotiations on a $550 billion,https://gcaptain.com/bidens-port-envoy-urges-congress-to-act-on-infrastructure-bills/,"October 21, 2021"
Leading Toymaker (Not Santa) Says Supply Snags Will Not Ruin Christmas This Year,"By Uday Sampath Kumar Oct 21 (Reuters) – Mattel Inc on Thursday raised its 2021 sales forecast, saying it would overcome",https://gcaptain.com/leading-toymaker-not-santa-says-supply-snags-will-not-ruin-christmas-this-year/,"October 21, 2021"
Clock Ticking as Biden Tackles Supply Chain Crisis With Few Tools,"By Josh Wingrove, Jill R. Shah and Brendan Case (Bloomberg) — U.S. ports are full of goods, U.S. yards and warehouses are full of goods, hardly",https://gcaptain.com/biden-tackles-supply-chain-crisis-with-few-tools-clocking-ticking/,"October 21, 2021"
Port of Los Angeles Reports Busiest September on Record,"The Port of Los Angeles, the busiest container port in the United States, reported its busiest September on record last month as supply chain disruptions",https://gcaptain.com/port-of-los-angeles-reports-busiest-september-on-record/,"October 21, 2021"
Florida Governor DeSantis Says State’s Ports Open and Ready to Take On More Cargo,Florida Governor Ron DeSantis says Florida’s ports are open and ready to meet holiday demand as some of the nation’s top container ports from the,https://gcaptain.com/florida-governor-desantis-says-florida-ports-open-and-ready-to-take-on-more-cargo/,"October 20, 2021"
‘Congestion-Free’ Port of Oakland Makes Call for More Cargo,Officials at the Port of Oakland are calling on shipping lines to route more cargo to the “congestion-free” Bay Area port as supply chains problems,https://gcaptain.com/congestion-free-port-of-oakland-makes-call-for-more-cargo/,"October 20, 2021"
Port of Oakland on the Rebound as Services Return to Fully Operational Berths,"By Ian Putzger in Toronto (The Loadstar) – Transpacific traffic is on the rise again at the port of Oakland, as the Ocean Network Express (ONE) is",https://gcaptain.com/port-of-oakland-on-the-rebound-as-services-return-to-fully-operational-berths/,"October 19, 2021"
Maersk Asks Customers to Divert Returned Empties from Clogged Felixstowe,"Danish shipping giant Maersk has offered its latest update on the supply chain situation at the Port of Felixstowe, the UK’s busiest port. Felixstowe is",https://gcaptain.com/maersk-asks-customers-to-divert-returned-empties-from-clogged-felixstowe/,"October 18, 2021"
Ship Gridlock Stretches Supply Lines Thin,"By Kevin Varley (Bloomberg) Global ports are growing more gridlocked as the pandemic era’s supply shocks intensify, threatening to spoil the holiday shopping",https://gcaptain.com/ship-gridlock-stretches-supply-lines-thin/,"October 17, 2021"
Biden’s Port Envoy Urges Congress to Act on Infrastructure Bills,By Keith Laing and Josh Wingrove (Bloomberg) — The White House’s point person on ports is urging Congress to wrap negotiations on a $550 billion,https://gcaptain.com/bidens-port-envoy-urges-congress-to-act-on-infrastructure-bills/,"October 21, 2021"
Leading Toymaker (Not Santa) Says Supply Snags Will Not Ruin Christmas This Year,"By Uday Sampath Kumar Oct 21 (Reuters) – Mattel Inc on Thursday raised its 2021 sales forecast, saying it would overcome",https://gcaptain.com/leading-toymaker-not-santa-says-supply-snags-will-not-ruin-christmas-this-year/,"October 21, 2021"
Clock Ticking as Biden Tackles Supply Chain Crisis With Few Tools,"By Josh Wingrove, Jill R. Shah and Brendan Case (Bloomberg) — U.S. ports are full of goods, U.S. yards and warehouses are full of goods, hardly",https://gcaptain.com/biden-tackles-supply-chain-crisis-with-few-tools-clocking-ticking/,"October 21, 2021"
Port of Los Angeles Reports Busiest September on Record,"The Port of Los Angeles, the busiest container port in the United States, reported its busiest September on record last month as supply chain disruptions",https://gcaptain.com/port-of-los-angeles-reports-busiest-september-on-record/,"October 21, 2021"
Florida Governor DeSantis Says State’s Ports Open and Ready to Take On More Cargo,Florida Governor Ron DeSantis says Florida’s ports are open and ready to meet holiday demand as some of the nation’s top container ports from the,https://gcaptain.com/florida-governor-desantis-says-florida-ports-open-and-ready-to-take-on-more-cargo/,"October 20, 2021"
‘Congestion-Free’ Port of Oakland Makes Call for More Cargo,Officials at the Port of Oakland are calling on shipping lines to route more cargo to the “congestion-free” Bay Area port as supply chains problems,https://gcaptain.com/congestion-free-port-of-oakland-makes-call-for-more-cargo/,"October 20, 2021"
Port of Oakland on the Rebound as Services Return to Fully Operational Berths,"By Ian Putzger in Toronto (The Loadstar) – Transpacific traffic is on the rise again at the port of Oakland, as the Ocean Network Express (ONE) is",https://gcaptain.com/port-of-oakland-on-the-rebound-as-services-return-to-fully-operational-berths/,"October 19, 2021"
Maersk Asks Customers to Divert Returned Empties from Clogged Felixstowe,"Danish shipping giant Maersk has offered its latest update on the supply chain situation at the Port of Felixstowe, the UK’s busiest port. Felixstowe is",https://gcaptain.com/maersk-asks-customers-to-divert-returned-empties-from-clogged-felixstowe/,"October 18, 2021"
Ship Gridlock Stretches Supply Lines Thin,"By Kevin Varley (Bloomberg) Global ports are growing more gridlocked as the pandemic era’s supply shocks intensify, threatening to spoil the holiday shopping",https://gcaptain.com/ship-gridlock-stretches-supply-lines-thin/,"October 17, 2021"
South African Port Declares Force Majeure,"JOHANNESBURG, Oct 16 (Reuters) – South Africa’s monopoly port operator Transnet late Friday declared a force majeure at its Richards Bay Bulk",https://gcaptain.com/south-african-port-declares-force-majeure/,"October 16, 2021"
"Biden’s Port Crisis Plan Seeks Inland Terminals, More Truckers",By Christopher Palmeri (Bloomberg) — Commitments from shippers and cargo owners to move toward around-the-clock unloading at the docks in Los Angeles,https://gcaptain.com/bidens-port-crisis-plan-seeks-inland-terminals-more-truckers/,"October 15, 2021"
Congestion Hits Throughput at Port of Long Beach in September,"Congestion at the Port of Long Beach hit throughput in September with volumes falling nearly 6% compared to the same month last year. Long Beach, the",https://gcaptain.com/congestion-hits-throughput-at-port-of-long-beach-in-september/,"October 15, 2021"
Containership Traffic Jam in Southeast Asia Worst Since April,"By Kevin Varley and Kyunghee Park (Bloomberg) — Typhoon Kompasu has resulted in the worst container shipping traffic jam in months, one that now",https://gcaptain.com/containership-traffic-jam-in-southeast-asia-worst-since-april/,"October 15, 2021"
Christmas Toy Shortages Loom as Cargo Clogs Major UK Port,"By Siddharth Philip and Deirdre Hipwell (Bloomberg) — Sirens blared as cranes lifted containers from the Ever Genius, a ship stretching four times the",https://gcaptain.com/christmas-toy-shortages-loom-as-cargo-clogs-major-uk-port/,"October 14, 2021"
"Supply Chain Too Snarled for Biden’s Christmas Fix, Experts Say","By Nandita Bose and Lisa Baertlein WASHINGTON, Oct 14 (Reuters) – President Joe Biden is pushing to ease supply shortages and tame rising prices in time",https://gcaptain.com/supply-chain-too-snarled-for-bidens-christmas-fix-experts-say/,"October 14, 2021"
Wild Weather Sparks Ship Backlog From Shenzhen to Singapore,By Kyunghee Park and Kevin Varley (Bloomberg) — A tropical storm that’s lashing southern China mixed with Covid-related supply chain snarls is causing,https://gcaptain.com/wild-weather-sparks-ship-backlog-from-shenzhen-to-singapore/,"October 14, 2021"
Carriers Skip Congestion-Hit Port of Savannah,French shipping giant CMA CGM says it will suspend calls at the Port of Savannah on the U.S. East Coast due to severe congestion and long wait times. The,https://gcaptain.com/carriers-skip-congestion-hit-port-of-savannah/,"October 13, 2021"
Biden Confronts Supply Chain Crisis Largely Beyond His Grip,By Jennifer Epstein and Josh Wingrove (Bloomberg) — The Biden administration is trying to relieve supply chain bottlenecks ahead of the U.S.,https://gcaptain.com/biden-confronts-supply-chain-crisis-beyond-his-grip/,"October 13, 2021"
Biden Enlists Private Sector Help to Fix Bottlenecks Threatening Holiday Sales,"By Alexandra Alper, Steve Holland and Nandita Bose WASHINGTON, Oct 13 (Reuters) – President Joe Biden on Wednesday urged the private sector to help ease",https://gcaptain.com/biden-elists-private-sector-help-to-fix-supply-chain-bottlenecks/,"October 13, 2021"
"Congresswoman Proposes Ship Anchoring Ban Off Southern California, Home to the Nation’s Busiest Ports","With investigators eyeing a ship’s anchor as the cause of the pipeline oil leak off of Orange County, California, one Republican Congresswoman is calling",https://gcaptain.com/congresswoman-proposes-ship-anchoring-ban-off-southern-california-home-to-the-nations-busiest-ports/,"October 13, 2021"
Brazil Exports Soar As ‘Soybean Super-Highway’ River Dries Up,By Ana Mano (Reuters) – Soymeal shipments from Brazil’s Paranagua port jumped in September driven by strong demand and a drought that has disrupted,https://gcaptain.com/brazil-exports-argentinas-river-dries/,"October 11, 2021"
Port Sudan Three Week Long Blockade Causes Shortages Of Wheat And Fuel Oil,KHARTOUM (Reuters) – A three-week blockade of Sudan’s main port by tribal protesters is causing shortages of wheat and fuel oil for power,https://gcaptain.com/port-sudan-three-week-long-blockade-shortages-wheat-fuel-oil/,"October 10, 2021"
Holiday Season At Risk As Maritime Supply Chain Disaster Gets Worse,"If last holiday season was dubbed “shipageddon,” what will this year be called? By Matthew Townsend (Bloomberg) It’s the beginning of October, just the",https://gcaptain.com/christmas-maritime-supply-chain-disaster/,"October 5, 2021"
Greenpeace Blockades Port Of Rotterdam Refinery,"By Toby Sterling (Reuters) Dozens of Greenpeace activists in Rotterdam port used a ship, buoys, and a small flotilla of kayaks on Monday to block traffic",https://gcaptain.com/greenpeace-blockade-rotterdam/,"October 4, 2021"
Port Sudan Blockade Causes Shortage of Essential Goods,"CAIRO, Oct 3 (Reuters) – Sudan is about to run out of essential medicine, fuel and wheat after political protests forced the closure of Port Sudan, the",https://gcaptain.com/port-sudan-blockade-shortage-essential-goods/,"October 3, 2021"
Will Port Congestion Cancel Christmas This Year?,"By Arriana McLymore (Reuters) Santa’s sleigh is coming out of its garage a little earlier this year. Target, Pottery Barn, Ulta Beauty, Gap, and PacSun",https://gcaptain.com/will-port-congestion-cancel-christmas-this-year/,"October 2, 2021"
"Dear Port Of Los Angeles, It’s Time To Call The Marines","By John Konrad (OpEd) Gene Seroka, Executive Director Of The Port Of Los Angeles, is fighting a war of attrition that history shows he will loose. Fortunately",https://gcaptain.com/port-logistics-marine-corps-way/,"October 1, 2021"
Port Regulator In Brazil Target Bunge,By Ana Mano (Reuters) Brazil’s port regulator targeted the local unit of global grains merchant Bunge and two port agents in an investigation announced,https://gcaptain.com/port-regulator-in-brazil-target-bunge/,"October 1, 2021"
China’s COSCO To Raise Piraeus Port Stake,by Angeliki Koutantou (Reuters) Greek lawmakers on Thursday approved an amended deal with Chinese shipping group COSCO that will allow it to raise its stake,https://gcaptain.com/chinas-cosco-to-raise-piraeus-port-stake/,"September 30, 2021"
Singapore Convicts Nine In Bunker Fuel Theft Case,"by Roslan Khasawneh (Reuters) Nine people have been sentenced in Singapore to up to three years in jail for cheating buyers out of $337,000 worth of shipping",https://gcaptain.com/singapore-convicts-nine-in-bunker-fuel-theft-case/,"September 30, 2021"
"Canadian Pension Fund to Acquire Ports America, North America’s Largest Marine Terminal Operator",Canadian pension fund CPP Investments will acquire 100% ownership of Ports America from Oaktree Capital Management at a reported valuation of more than $4,https://gcaptain.com/canadian-pension-fund-to-acquire-ports-america-north-americas-largest-marine-terminal-operator/,"September 29, 2021"
Hapag-Lloyd Invests in Container and Rail Terminals at JadeWeserPort Wilhelmshaven,"German liner company Hapag-Lloyd is investing in JadeWeserPort Wilhelmshaven, Germany’s largest harbor project and only deep-water container port.",https://gcaptain.com/hapag-lloyd-invests-in-container-and-rail-terminals-at-jadeweserport-wilhelmshaven/,"September 28, 2021"
Port of Savannah to Expedite Capacity Expansion as Congestion Builds,The Georgia Ports Authority Board approved more than $34 million to help expedite an additional 1.6 million twenty-foot equivalent container units in capacity,https://gcaptain.com/port-of-savannah-to-expedite-capacity-expansion-as-congestion-builds/,"September 28, 2021"
Los Angeles Port Chief Calls for More Federal Funding for Congested West Coast Ports,"By Jill R. Shah (Bloomberg) — The U.S. federal government needs to invest more in West Coast ports, said the head of the Port of Los Angeles, which is",https://gcaptain.com/los-angeles-port-chief-calls-for-more-federal-funding-for-congested-west-coast-ports/,"September 27, 2021"
Maersk Says Port Congestion and Supply Chain Bottlenecks to Persist Through Year-End,"China’s October Golden Week, Christmas and Chinese New Year will bolster strong demand for container shipping for the last quarter of 2021. But port",https://gcaptain.com/maersk-says-port-congestion-and-supply-chain-bottlenecks-to-persist-through-year-end/,"September 27, 2021"
Containers Piling Up At U.S. Rail Yards Add to Port Strains,"By Brendan Murray(Bloomberg) –To understand why more than 100 container ships are waiting to enter U.S. ports from Southern California to Savannah,",https://gcaptain.com/containers-piling-up-u-s-rail-yards-port-strains/,"September 26, 2021"
Coast Guard Monitoring Backlog of Containerships at Puget Sound Anchorages,Puget Sound anchorages are filling up. The U.S. Coast Guard said this week it is monitoring a backlog of containerships anchored in the greater Puget Sound,https://gcaptain.com/coast-guard-monitoring-backlog-of-containerships-at-puget-sound-anchorages/,"September 25, 2021"
Los Angeles-Long Beach Container Surge Puts Port Complex Above Hong Kong,By Gavin van Marle (The Loadstar) – Surging first-half volumes at the Los Angeles-Long Beach port complex saw the US west coast gateway overtake Hong,https://gcaptain.com/los-angeles-long-beach-container-surge-puts-port-complex-above-hong-kong/,"September 22, 2021"
COSCO Shipping Unit Takes Minority Stake in Favored Hamburg Container Terminal,"The port operations arm of COSCO Shipping will buy a minority stake in Port of Hamburg’s Container Terminal Tollerort (CTT), the main calling point for",https://gcaptain.com/cosco-shipping-unit-takes-minority-stake-in-favored-hamburg-container-terminal/,"September 22, 2021"
Pier T Terminal at Port of Long Beach Begins Pilot Program for 24-Hour Cargo Pickup,The Port of Long Beach will be launching a pilot program at the port’s largest terminal to widen access and speed deliveries amid the ongoing cargo,https://gcaptain.com/pier-t-terminal-at-port-of-long-beach-begins-pilot-program-for-24-hour-cargo-pickup/,"September 21, 2021"
Indian Port Seizes $2.7B In Taliban Heroin,By Sumit Khanna (Reuters) Indian officials said on Tuesday they had seized nearly three tonnes of heroin originating from Afghanistan worth an estimated 200,https://gcaptain.com/india-seizes-taliban-heroin/,"September 21, 2021"
More Ships Coming Than Going as Ports of Los Angeles and Long Beach Continue to Set Records,The Marine Exchange of Southern California (MXSOCAL) reported new records again today as ships carrying your Christmas gifts and other manufactured consumer,https://gcaptain.com/more-ships-coming-than-going-as-ports-of-los-angeles-and-long-beach-continue-to-set-records/,"September 20, 2021"
Jordan To Build New Cruise Terminal As Gateway To The Red Sea,"Abu Dhabi, UAE – Sept 19, 2021: AD Ports Group, has signed a Heads of Terms agreement with the Aqaba Development Corporation to establish a",https://gcaptain.com/ad-ports-group-build-first-cruise-facility-outside-united-arab-emirates/,"September 19, 2021"
Insight: FMC Taking Actions to Address Demurrage and Detention Charges,"(Holland & Knight) – The Federal Maritime Commission (FMC) announced on Sept. 15, 2021, that it would move forward with two demurrage-and-detention",https://gcaptain.com/insight-fmc-taking-actions-to-address-demurrage-and-detention-charges/,"September 17, 2021"
Ports of Los Angeles and Long Beach Expand Gate Hours to Alleviate Congestion,"With unprecedented congestion at Southern California ports, the ports of Los Angeles and Long beach are taking unprecedented steps to ease the logjam. The",https://gcaptain.com/ports-of-los-angeles-and-long-beach-expand-gate-hours-to-alleviate-congestion/,"September 17, 2021"
CMA CGM Container Terminal Featured in Seaplane Stunt for New James Bond Flick,"CMA CGM’s Kingston Container Terminal in Jamaica will serve as the backdrop for an action sequence in the upcoming James Bond flick, No Time To Die. The",https://gcaptain.com/cma-cgm-container-terminal-featured-in-seaplane-stunt-for-new-james-bond-flick/,"September 17, 2021"
Southern Louisiana Ports Request Federal Aid for Hurricane Ida Recovery,"Southern Louisiana ports have joined together in requesting federal aid to assist recovery from Hurricane Ida, one of the worst storms to hit the Gulf Coast",https://gcaptain.com/southern-louisiana-ports-request-federal-aid-for-hurricane-ida-recovery/,"September 16, 2021"
Import Surge Continued at Port of Los Angeles in August,"Another gangbuster month on the books for the Port of Los Angeles. The United States’ top port for freight from Asia reported handling 954,377 TEUs in",https://gcaptain.com/import-surge-continued-at-port-of-los-angeles-in-august/,"September 16, 2021"
New Records Set Daily for Number of Ships at Los Angeles and Long Beach Ports,New records are being set daily at the Los Angeles-Long Beach Port Complex as ships filled to the brim with cargo continue to pour into U.S. ports amid the,https://gcaptain.com/new-records-set-daily-for-number-of-ships-at-los-angeles-and-long-beach-ports/,"September 14, 2021"
Terminals at Port Houston Closed Today Due to Nicholas,"Container terminals at Port Houston, the busiest port on the Gulf Coast, will be closed today as Nicholas makes it way up the Texas coast. An 8:15 a.m. update",https://gcaptain.com/port-houston-closed-today-due-to-nicholas/,"September 14, 2021"
Iranian Tanker Caught Discharging Gasoil In Syria,by Maher Chmaytelli (Reuters) TankerTrackers.com has visual confirmation that an Iranian tanker is discharging gasoil in Syria’s Baniyas port which is,https://gcaptain.com/iranian-tanker-baniyas-syria/,"September 14, 2021"
Record Number of Ships at Southern California Ports,Southern California ports set new records Friday for the number of vessels in port as the pandemic-driven import boom that continues to pressure ports from,https://gcaptain.com/record-number-of-ships-at-southern-california-ports/,"September 10, 2021"
Pandemic-Fueled Supply Chain Disruptions Hit Retail Imports Growth,"Growth of retail imports through the nation’s top container ports is slowing amid global pandemic-related supply chain disruptions, with double-digit",https://gcaptain.com/pandemic-fueled-supply-chain-disruptions-hit-retail-imports-growth/,"September 10, 2021"
Congestion Just Keeps Getting Worse At America’s Top Ports,By Kevin Varley (Bloomberg) –The number of container ships waiting to enter America’s top three ports has been on a steady rise since July. There were,https://gcaptain.com/congestion-u-s-ports-2021/,"September 10, 2021"
50 Bulk Ships Wait To Load Grain Along Lower Mississippi,"By Karl Plume (Reuters) Louisiana Gulf Coast grain exports are slowly ramping up after a nearly two-week halt due to damage from Hurricane Ida, with at least",https://gcaptain.com/bulk-ships-grain-lower-mississippi/,"September 10, 2021"
Maersk Completes New British Columbia Transloading Facility to Speed Up Cargo Delivery,"Maersk Canada and Canadian Pacific have opened a new 117,000 square foot, 103 door transloading facility speed up cargo delivery and reduce strain on North",https://gcaptain.com/maersk-completes-new-british-columbia-transloading-facility-to-speed-up-cargo-delivery/,"September 9, 2021"
Port of Long Beach Kicks Off Peak Shipping Season With A Bang,"The Port of Long Beach reports its strongest August on record, kicking off peak season with a bang, the port announced Thursday. Dockworkers and terminal",https://gcaptain.com/port-of-long-beach-kicks-off-peak-shipping-season-with-roar/,"September 9, 2021"
Port of New Orleans Resumes Container Cargo Operations Nine Days After Ida,The Port of New Orleans resumed container operations on Tuesday nine days after Hurricane Ida made landfall in southeast Louisiana as a category 4 storm. The,https://gcaptain.com/port-of-new-orleans-resumes-container-cargo-operations-nine-days-after-ida/,"September 8, 2021"
Power Outages Slash U.S. Grain Exports Despite Mississippi River Reopening,"By Karl Plume and P.J. Huffstutter (Reuters) Grain exports from U.S. Gulf Coast terminals in southern Louisiana remained severely limited on Tuesday, even",https://gcaptain.com/power-outages-slash-u-s-grain-exports-despite-mississippi-river-reopening/,"September 8, 2021"
Lower Mississippi River Open To All Vessel Traffic,"NEW ORLEANS — The Coast Guard captain-of-the-port, New Orleans, Capt. Will Watson, has opened the Lower Mississippi River to all vessel traffic in New",https://gcaptain.com/lower-mississippi-river-open-vessel-traffic/,"September 5, 2021"
Israel Opens New Chinese-Operated Port,by Ari Rabinovitch (Reuters) – Israel has opened a new shipping port along its Mediterranean coast that will bring much-needed competition to a sector,https://gcaptain.com/israel-china-operated-port/,"September 2, 2021"
Offshore Energy Companies Are Relocating Away From Louisiana’s Devastated Ports,By Liz Hampton (Reuters) – Offshore energy companies have started searching for new bases away from Louisiana’s devastated ports as oil,https://gcaptain.com/offshore-energy-companies-relocating-away-louisianas-devastated-ports/,"September 2, 2021"
Corn Crashes as Hurricane Ida Devastates Busiest U.S. Export Hub,(Bloomberg) –Corn prices in Chicago sank to a seven-week low as broken grain elevators and power outages in the U.S.’s busiest agricultural port raised,https://gcaptain.com/corn-crashes-as-hurricane-ida-devastates-busiest-u-s-export-hub/,"September 1, 2021"
Hurricane Ida Threatens U.S. Grain Exports If Disruptions Linger,"(Bloomberg) —Hurricane Ida is shaking up grain exports in the U.S.’s busiest agricultural port, a problem that could balloon as the nation approaches",https://gcaptain.com/hurricane-ida-threatens-u-s-grain-exports-disruptions-linger/,"August 31, 2021"
Ships Are Diverting From The Mississippi River To Avoid Hurricane Ida’s Wrath,By Ann Koh (Bloomberg) — The port of New Orleans has halted container terminal and break-bulk operations as Hurricane Ida lashes the Louisiana coast,https://gcaptain.com/ships-diverting-mississippi-river-avoid-hurricane-idas-wrath/,"August 30, 2021"
Beef Accumulating In Ports Due To Lack of Refrigerated Containers,By Ken Parks (Bloomberg) –Global shipping disruptions and drought-stricken rivers in the heart of South America threaten to pinch meat exports from,https://gcaptain.com/beef-accumulating-ports-lack-refrigerated-containers/,"August 29, 2021"
Record Volumes And Difficulties For Container Ports On U.S. Coasts,By Brendan Murray(Bloomberg) –The number of ships waiting to enter the biggest U.S. gateway for trade with Asia reached the highest since the,https://gcaptain.com/container-ports-u-s-coasts-record-volumes-difficulty-pandemic-began/,"August 28, 2021"
A Week at Least for World’s Third-Busiest Port to Return to Normal,By Kyunghee Park (Bloomberg) — Operations at China’s Meishan terminal in the world’s third-busiest container port will take at least a week to,https://gcaptain.com/a-week-at-least-for-worlds-third-busiest-port-to-return-to-normal/,"August 26, 2021"
Port Houston Reports Record Container Volumes in July,"Port Houston eked out its busiest month ever for containers in July, handling 297,621 twenty-foot equivalent units. The figure marks an increase of 27%",https://gcaptain.com/port-houston-reports-record-container-volumes-in-july/,"August 25, 2021"
China Reopens Terminal at World’s Third-Busiest Port,By Bloomberg News (Bloomberg) — The Meishan terminal at China’s second-busiest port reopened Wednesday following a two-week shutdown that further,https://gcaptain.com/china-reopens-terminal-at-worlds-third-busiest-port/,"August 25, 2021"
Ships Resume Berthing At Ningbo,"By Ann Koh (Bloomberg) Ships have resumed berthing operations at a halted container terminal in Ningbo, China, adding to optimism that full activity at one of",https://gcaptain.com/ships-resume-berthing-ningbo/,"August 24, 2021"
China Export Volume Falls Amid Port Congestion,By Bloomberg News – (Bloomberg) The volume of China’s exports are expected to fall in August from the previous month due to renewed container shipping,https://gcaptain.com/china-export-volume-port-congestion/,"August 23, 2021"
Port of Long Beach Completes New 3.3 Million TEU Capacity Container Terminal,"More than 10 years after construction began, the Port of Long Beach has announced the completion of the Long Beach Container Terminal at Middle Harbor, one of",https://gcaptain.com/port-of-long-beach-completes-new-3-3-million-teu-capacity-container-terminal/,"August 20, 2021"
Port of New Orleans Inks MOU to Explore LNG Bunkering,The Port of New Orleans (Port NOLA) has signed a Memorandum of Understanding with a subsidiary of Seacor Holdings to bring liquefied natural gas (LNG) fueling,https://gcaptain.com/port-of-new-orleans-inks-mou-to-explore-lng-bunkering/,"August 18, 2021"
Port Congestion Double-Whammy Sinks Carriers’ Hopes of Schedule Recovery,By Mike Wackett (The Loadstar) – Alliance networks operating between Asia and North Europe are experiencing delays of up to a month due to worsening,https://gcaptain.com/port-congestion-double-whammy-sinks-carriers-hopes-of-schedule-recovery/,"August 18, 2021"
Port of Antwerp Sees Volume Growth Despite Pandemic Disruption,"By Jonathan Saul LONDON, Aug 18 (Reuters) – The Port of Antwerp recorded a year-on-year rise in the volume of cargo handled for the first seven months of",https://gcaptain.com/port-of-antwerp-sees-volume-growth-despite-pandemic-disruption/,"August 18, 2021"
Biden Extends Mask Order At US Ports And Ferries,"The Biden administration confirmed late on Tuesday it plans to extend requirements for travelers to wear masks aboard ferries, at ports, and all other public",https://gcaptain.com/biden-mask-order-ports-ferries/,"August 18, 2021"
Imports Sustain Surge at Port of Los Angeles as Exports Continue to Crash,"More than a year after U.S. consumer purchasing began to build momentum after COVID-19 shutdowns, the cargo boom continues at the nation’s top port for",https://gcaptain.com/imports-sustain-surge-at-port-of-los-angeles-as-exports-continue-to-crash/,"August 17, 2021"
China Port Congestion Worsens as Ningbo Shuts for Seventh Day,By Kevin Varley and Ann Koh (Bloomberg) — The partial closure of the world’s third-busiest container port is worsening congestion at other major,https://gcaptain.com/china-port-congestion-worsens-as-ningbo-shuts-for-seventh-day/,"August 17, 2021"
Containership Bottleneck Off Southern California Ports Approaches February Record,"By Brendan Murray (Bloomberg) — The biggest U.S. trade gateway with Asia is clogged with the most inbound container vessels in more than six months,",https://gcaptain.com/containership-bottleneck-off-southern-california-ports-approaches-february-record/,"August 17, 2021"
Port of Long Beach Completes New 3.3 Million TEU Capacity Container Terminal,"More than 10 years after construction began, the Port of Long Beach has announced the completion of the Long Beach Container Terminal at Middle Harbor, one of",https://gcaptain.com/port-of-long-beach-completes-new-3-3-million-teu-capacity-container-terminal/,"August 20, 2021"
Port of New Orleans Inks MOU to Explore LNG Bunkering,The Port of New Orleans (Port NOLA) has signed a Memorandum of Understanding with a subsidiary of Seacor Holdings to bring liquefied natural gas (LNG) fueling,https://gcaptain.com/port-of-new-orleans-inks-mou-to-explore-lng-bunkering/,"August 18, 2021"
Port Congestion Double-Whammy Sinks Carriers’ Hopes of Schedule Recovery,By Mike Wackett (The Loadstar) – Alliance networks operating between Asia and North Europe are experiencing delays of up to a month due to worsening,https://gcaptain.com/port-congestion-double-whammy-sinks-carriers-hopes-of-schedule-recovery/,"August 18, 2021"
Port of Antwerp Sees Volume Growth Despite Pandemic Disruption,"By Jonathan Saul LONDON, Aug 18 (Reuters) – The Port of Antwerp recorded a year-on-year rise in the volume of cargo handled for the first seven months of",https://gcaptain.com/port-of-antwerp-sees-volume-growth-despite-pandemic-disruption/,"August 18, 2021"
Biden Extends Mask Order At US Ports And Ferries,"The Biden administration confirmed late on Tuesday it plans to extend requirements for travelers to wear masks aboard ferries, at ports, and all other public",https://gcaptain.com/biden-mask-order-ports-ferries/,"August 18, 2021"
Imports Sustain Surge at Port of Los Angeles as Exports Continue to Crash,"More than a year after U.S. consumer purchasing began to build momentum after COVID-19 shutdowns, the cargo boom continues at the nation’s top port for",https://gcaptain.com/imports-sustain-surge-at-port-of-los-angeles-as-exports-continue-to-crash/,"August 17, 2021"
China Port Congestion Worsens as Ningbo Shuts for Seventh Day,By Kevin Varley and Ann Koh (Bloomberg) — The partial closure of the world’s third-busiest container port is worsening congestion at other major,https://gcaptain.com/china-port-congestion-worsens-as-ningbo-shuts-for-seventh-day/,"August 17, 2021"
Containership Bottleneck Off Southern California Ports Approaches February Record,"By Brendan Murray (Bloomberg) — The biggest U.S. trade gateway with Asia is clogged with the most inbound container vessels in more than six months,",https://gcaptain.com/containership-bottleneck-off-southern-california-ports-approaches-february-record/,"August 17, 2021"
China’s Zero Tolerance To COVID-19 Is Choking Supply Lines,by Muyu Xu (Reuters) Several Chinese ports are facing congestion as vessels due to call at Ningbo are being diverted and cargo processing is slowed partly due,https://gcaptain.com/chinas-zero-tolerance-to-covid-19-is-choking-supply-lines/,"August 17, 2021"
