headline,description,link,date
Port of Montreal Gets Federal Funding for New Container Terminal,The Government of Canada has announced a significant investment of up to CAD $150 million (US $110 million) to construct a new container terminal at the Port,https://gcaptain.com/port-of-montreal-gets-federal-funding-for-new-container-terminal/,"October 16, 2023"
Backlog At Israeli Ports Grows,"By Jonathan Saul and Ari Rabinovitch JERUSALEM, Oct 15 (Reuters) – The backlog of ships is growing at Israeli ports while operations continue at most",https://gcaptain.com/backlog-at-israeli-ports-grows/,"October 15, 2023"
India’s New Mega Port Hopes To Attract The World’s Biggest Ships,By P R Sanjai (Bloomberg) –When Zhen Hua 15 — a heavy load cargo carrier sailing from the East China sea — unloaded at Vizhinjam port on,https://gcaptain.com/indias-new-mega-port-hopes-to-attract-the-worlds-biggest-ships/,"October 15, 2023"
Putting the Port of Nagoya Cyberattack in Context,"By Luke McNamara, Principal Analyst – Mandiant, Google Cloud  The recent cyberattack on the Port of Nagoya has once again highlighted both the",https://gcaptain.com/putting-the-port-of-nagoya-cyberattack-in-context/,"October 13, 2023"
Port of Long Beach Sees Modest Start to Peak Shipping Season,"Peak shipping season got off to a modest start at the Port of Long Beach. The port has reported handling 682,312 TEUs last month, making for a 15.4% decline",https://gcaptain.com/port-of-long-beach-sees-modest-start-to-peak-shipping-season/,"September 13, 2023"
West Coast Container Ports Regain Some Market Share with Labor Situation Resolved,"U.S. container import volumes increased slightly in August compared to the previous month, consistent pre-pandemic peak-season patterns, according to Descartes",https://gcaptain.com/west-coast-container-ports-regain-some-market-share-with-labor-situation-resolved/,"September 11, 2023"
Russian Drone Attack Hits Danube Port Infrastructure – Ukraine,"Sept 3 (Reuters) – Russian drones hit Danube River port infrastructure that is critical to Ukraine’s grain exports, injuring at least two people",https://gcaptain.com/russian-drone-attack-hits-danube-port-infrastructure-ukraine/,"September 3, 2023"
Ports In Europe Lure Investors Into Clean Energy Gateway Plan,"By Sofia Gerace Sep 2, 2023 (Bloomberg) –Ports in Europe are racing to win a key role in the bloc’s ambitious climate strategy as they try to",https://gcaptain.com/ports-in-europe-lure-investors-into-clean-energy-gateway-plan/,"September 2, 2023"
CMA CGM Finalizes Terminals Acquisition at Port of New York and New Jersey,"CMA CGM has closed on its acquisition to acquire two key container terminals at the Port of New York and New Jersey, expanding the French shipping",https://gcaptain.com/cma-cgm-finalizes-terminals-acquisition-at-port-of-new-york-and-new-jersey/,"September 1, 2023"
West Coast Dockworkers Approve New 6-Year Labor Contract,Dockworkers on the U.S. West Coast have voted to ratify a tentative contract agreement reached in June with port employers represented by the Pacific Maritime,https://gcaptain.com/west-coast-dockworkers-approve-new-6-year-labor-agreement/,"August 31, 2023"
New All-Electric Container Cranes Arrive at Port of Savannah,"Four new Super Post-Panamax ship-to-shore (STS) container cranes arrived at the Port of Savannah on Thursday, part of $1.9 billion in infrastructure",https://gcaptain.com/new-all-electric-container-cranes-arrive-at-port-of-savannah/,"August 25, 2023"
Morgan Stanley and Crowley Join Forces to Develop Offshore Wind Ports,Morgan Stanley and Crowley have formed a joint venture to develop port infrastructure to support the offshore wind energy industry in the U.S. The aim of the,https://gcaptain.com/morgan-stanley-and-crowley-join-forces-to-develop-offshore-wind-ports/,"August 24, 2023"
"American Waterways Operators Slams California Emissions Amendments, Citing Safety Concerns for Mariners","California Governor Urged to Address Safety and Viability Issues in Proposed CHC Rule Amendments In a plea to California Governor Gavin Newsom, Jennifer A.",https://gcaptain.com/american-waterways-operators-slams-california-emissions-amendments-citing-safety-concerns-for-mariners/,"August 24, 2023"
Port of New York and New Jersey Green Lights CMA CGM’s Takeover of Two Key Container Terminals,The Port Authority of New York and New Jersey has agreed to amend leases held by Global Container Terminals Inc. (GCT) at two key container terminals in New,https://gcaptain.com/port-of-new-york-and-new-jersey-green-lights-cma-cgms-takeover-of-two-key-container-terminals/,"August 23, 2023"
Port of Los Angeles Cargo Volumes Fall 27% in July,"The Port of Los Angeles moved 684,291 Twenty-Foot Equivalent Units (TEUs) in July as cargo volumes declined 27% compared to last year’s record month.",https://gcaptain.com/port-of-los-angeles-cargo-volumes-fall-27-in-july/,"August 23, 2023"
Port Houston Has Busiest July on Record as Peers Disappoint,"As ports across the country grapple with falling cargo volumes, Port Houston is marking its busiest July on record as both imports and exports gained over last",https://gcaptain.com/port-houston-has-busiest-july-on-record-as-peers-disappoint/,"August 22, 2023"
Namibia Plans $2.1 Billion Port Expansion For Oil Developments,By Kaula Nhongo (Bloomberg) –Namibia is seeking private investment for a 40 billion Namibian dollar ($2.1 billion) port infrastructure expansion,https://gcaptain.com/namibia-plans-2-1-billion-port-expansion-for-oil-developments/,"August 19, 2023"
Record 8 Tons of Cocaine Seized at Port of Rotterdam,"AMSTERDAM, Aug 10 (Reuters) – Customs officials in Rotterdam seized a shipment of more than 8,000 kg (16,635 pounds) of cocaine",https://gcaptain.com/record-8-tons-of-cocaine-seized-at-port-of-rotterdam/,"August 11, 2023"
U.S. Container Imports Mirror Pre-Pandemic Levels,"U.S. container imports climbed more than 5% last month, in-line with more typical peak shipping season levels before the pandemic’s impact on trade,",https://gcaptain.com/u-s-container-imports-mirror-pre-pandemic-levels/,"August 9, 2023"
Port Houston Celebrates Wharf 6 Project Completion,"Port Houston has celebrated the completion of its Wharf 6 upgrades, part of its Bayport Container Terminal expansion project. A ribbon-cutting ceremony held",https://gcaptain.com/port-houston-celebrates-wharf-6-project-completion/,"August 8, 2023"
ILWU Canada Votes To Accept Port Labor Agreement,by David Ljunggren (Reuters) – Dock workers in western Canada voted to accept an improved labor contract after a month-long dispute that,https://gcaptain.com/ilwu-canada-votes-to-accept-port-labor-agreement/,"August 5, 2023"
"Canada Dock Workers’ Union, Employers Reach Tentative Deal to Avert Strike",By David Ljunggren and Ismail Shakil OTTAWA (Reuters) – A dock workers’ union on Canada’s West Coast and port employers have,https://gcaptain.com/canada-dock-workers-union-employers-reach-tentative-deal-to-avert-strike/,"August 1, 2023"
Canada Dockworkers Renew Strike Threat With Rejection Of Contract,"By Derek Decloet Jul 29, 2023 (Bloomberg) –Dockworkers on Canada’s west coast raised the possibility of a renewed labor disruption at the",https://gcaptain.com/canada-dockworkers-renew-strike-threat-with-rejection-of-contract/,"July 29, 2023"
"Europe Faces ‘Difficult Decade’ Against US, China, Port CEO Says","By Jorge Valero Jul 29, 2023 (Bloomberg) — Europe’s car and chemical makers are at risk of losing competitiveness to China and the US as both",https://gcaptain.com/europe-faces-difficult-decade-against-us-china-port-ceo-says/,"July 29, 2023"
"American Waterways Operators Slams California Emissions Amendments, Citing Safety Concerns for Mariners","California Governor Urged to Address Safety and Viability Issues in Proposed CHC Rule Amendments In a plea to California Governor Gavin Newsom, Jennifer A.",https://gcaptain.com/american-waterways-operators-slams-california-emissions-amendments-citing-safety-concerns-for-mariners/,"August 24, 2023"
Port of New York and New Jersey Green Lights CMA CGM’s Takeover of Two Key Container Terminals,The Port Authority of New York and New Jersey has agreed to amend leases held by Global Container Terminals Inc. (GCT) at two key container terminals in New,https://gcaptain.com/port-of-new-york-and-new-jersey-green-lights-cma-cgms-takeover-of-two-key-container-terminals/,"August 23, 2023"
Port of Los Angeles Cargo Volumes Fall 27% in July,"The Port of Los Angeles moved 684,291 Twenty-Foot Equivalent Units (TEUs) in July as cargo volumes declined 27% compared to last year’s record month.",https://gcaptain.com/port-of-los-angeles-cargo-volumes-fall-27-in-july/,"August 23, 2023"
Port Houston Has Busiest July on Record as Peers Disappoint,"As ports across the country grapple with falling cargo volumes, Port Houston is marking its busiest July on record as both imports and exports gained over last",https://gcaptain.com/port-houston-has-busiest-july-on-record-as-peers-disappoint/,"August 22, 2023"
Namibia Plans $2.1 Billion Port Expansion For Oil Developments,By Kaula Nhongo (Bloomberg) –Namibia is seeking private investment for a 40 billion Namibian dollar ($2.1 billion) port infrastructure expansion,https://gcaptain.com/namibia-plans-2-1-billion-port-expansion-for-oil-developments/,"August 19, 2023"
Record 8 Tons of Cocaine Seized at Port of Rotterdam,"AMSTERDAM, Aug 10 (Reuters) – Customs officials in Rotterdam seized a shipment of more than 8,000 kg (16,635 pounds) of cocaine",https://gcaptain.com/record-8-tons-of-cocaine-seized-at-port-of-rotterdam/,"August 11, 2023"
U.S. Container Imports Mirror Pre-Pandemic Levels,"U.S. container imports climbed more than 5% last month, in-line with more typical peak shipping season levels before the pandemic’s impact on trade,",https://gcaptain.com/u-s-container-imports-mirror-pre-pandemic-levels/,"August 9, 2023"
Port Houston Celebrates Wharf 6 Project Completion,"Port Houston has celebrated the completion of its Wharf 6 upgrades, part of its Bayport Container Terminal expansion project. A ribbon-cutting ceremony held",https://gcaptain.com/port-houston-celebrates-wharf-6-project-completion/,"August 8, 2023"
ILWU Canada Votes To Accept Port Labor Agreement,by David Ljunggren (Reuters) – Dock workers in western Canada voted to accept an improved labor contract after a month-long dispute that,https://gcaptain.com/ilwu-canada-votes-to-accept-port-labor-agreement/,"August 5, 2023"
"Canada Dock Workers’ Union, Employers Reach Tentative Deal to Avert Strike",By David Ljunggren and Ismail Shakil OTTAWA (Reuters) – A dock workers’ union on Canada’s West Coast and port employers have,https://gcaptain.com/canada-dock-workers-union-employers-reach-tentative-deal-to-avert-strike/,"August 1, 2023"
Canada Dockworkers Renew Strike Threat With Rejection Of Contract,"By Derek Decloet Jul 29, 2023 (Bloomberg) –Dockworkers on Canada’s west coast raised the possibility of a renewed labor disruption at the",https://gcaptain.com/canada-dockworkers-renew-strike-threat-with-rejection-of-contract/,"July 29, 2023"
"Europe Faces ‘Difficult Decade’ Against US, China, Port CEO Says","By Jorge Valero Jul 29, 2023 (Bloomberg) — Europe’s car and chemical makers are at risk of losing competitiveness to China and the US as both",https://gcaptain.com/europe-faces-difficult-decade-against-us-china-port-ceo-says/,"July 29, 2023"
Great Lakes Dredge & Dock to Proceed with Largest Project in its 133-Year History,Great Lakes Dredge & Dock Corporation (NASDAQ: GLDD) has received a Notice to Proceed for improvements to the Brownsville ship channel to enhance,https://gcaptain.com/great-lakes-dredge-dock-to-proceed-with-largest-project-in-its-133-year-history/,"July 24, 2023"
Russian Drones Attack Danube Grain Terminal,"By Olena Harmash (Reuters) – Russia destroyed Ukrainian grain warehouses on the Danube River in a drone attack on Monday,",https://gcaptain.com/russian-drones-attack-danube-grain-terminal/,"July 24, 2023"
British Columbia Dockworker Strike Resumes as Wage Deal Falls Through,By Nia Williams July 18 (Reuters) – Dock workers at ports along Canada’s Pacific coast rejected a tentative four-year wage deal agreed,https://gcaptain.com/british-columbia-dockworker-strike-resumes-as-wage-deal-falls-through/,"July 18, 2023"
Biggest African Port to Be Partially Privatized,By Antony Sguazzin (Bloomberg) — Africa’s biggest harbor will be partly owned and operated by the Philippines’ International Container Terminal,https://gcaptain.com/biggest-african-port-to-be-partially-privatized/,"July 17, 2023"
Port of Richards Bay Partially Shut Over Environmental Concerns,"The Port of Richards Bay, South Africa’s largest cargo port, is facing a partial shutdown due to environmental management issues. The Transnet National",https://gcaptain.com/port-of-richards-bay-partially-shut-over-environmental-concerns/,"July 14, 2023"
Deal Reached to End British Columbia Port Strike,By Randy Thanthong-Knight (Bloomberg) — A 13-day strike that disrupted shipments at Canada’s western ports is set to end after the dockworkers’,https://gcaptain.com/deal-reached-to-end-british-columbia-port-strike/,"July 13, 2023"
Trade Cools at Port of Long Beach,"Trade passing through the Port of Long Beach slowed down in June, as retailers continued to clear out their warehouses, the port said Thursday. Dockworkers and",https://gcaptain.com/trade-cools-at-port-of-long-beach/,"July 13, 2023"
Canada Taps Mediator to End British Columbia Dockworker Strike,By Derek Decloet (Bloomberg) — Canadian Labor Minister Seamus O’Regan said negotiators have made progress toward a deal to end a strike by,https://gcaptain.com/canada-taps-mediator-to-end-british-columbia-dockworker-strike/,"July 12, 2023"
Port of Seattle Halts Operations Amidst ILWU-PMA Clash,"June 10 (Reuters) – The Pacific Maritime Association (PMA), which represents terminal operators, said in a tweet",https://gcaptain.com/pma-says-us-west-coast-port-workers-shut-down-port-of-seattle-workers-union-denies-claim/,"June 10, 2023"
U.S. Chamber of Commerce Calls for Mediator in West Coast Port Labor Negotiations,The U.S. Chamber of Commerce is calling on President Biden to intervene in the ongoing labor negotiations between the Pacific Maritime Association (PMA) and,https://gcaptain.com/u-s-chamber-of-commerce-calls-for-mediator-in-west-coast-port-labor-negotiations/,"June 9, 2023"
New Legislation Seeks to Combat Greenhouse Gas Emissions from Shipping,"To mark World Ocean Day, U.S. Congressman Robert Garcia (CA-42), alongside Senator Alex Padilla (D-California), have introduced new legislation to help curb",https://gcaptain.com/new-legislation-seeks-to-combat-greenhouse-gas-emissions-from-shipping/,"June 8, 2023"
Jobs at Stake as California Port Terminals Go Green,"LOS ANGELES, June 8 (Reuters) – Unions hope a $30 million grant to electrify tractors in a Long Beach, California, port terminal’s final push to",https://gcaptain.com/jobs-at-stake-as-california-port-terminals-go-green/,"June 8, 2023"
Smoke Closes Container Terminals at U.S. East Coast’s Busiest Port,Update: All marine terminals were open and operating normally on Thursday as officials continue to monitor air quality. Container terminals at the Port of New,https://gcaptain.com/smoke-closes-container-terminals-at-u-s-east-coasts-busiest-port/,"June 7, 2023"
U.S. Container Imports Continue to Track at 2019 Levels,"Descartes Systems Group (Nasdaq: DSGX) (TSX:DSG) has published its latest June Global Shipping Report, highlighting the ongoing trends in U.S. container",https://gcaptain.com/u-s-container-imports-continue-to-track-at-2019-levels/,"June 7, 2023"
West Coast Port Disruptions to Extend to Tuesday,By Laura Curtis and Jordan Fabian (Bloomberg) — Intermittent disruptions at several key US West Coast ports are set to stretch into their fifth day,https://gcaptain.com/west-coast-port-disruptions-to-extend-to-tuesday/,"June 6, 2023"
Pressure Builds for White House to Mediate West Coast Port Labor Dispute,"By David Shepardson and Lisa Baertlein WASHINGTON/LOS ANGELES, June 5 (Reuters) – Groups representing major retailers and manufacturers urged the White",https://gcaptain.com/pressure-builds-for-white-house-to-mediate-west-coast-port-labor-dispute/,"June 5, 2023"
Retailers Call on Biden Administration to Intervene in Strained West Coast Port Labor Talks,"The National Retail Federation, the world’s largest retail trade association, released a statement on Monday urging the Biden Administration to intervene",https://gcaptain.com/retailers-call-on-biden-administration-to-intervene-in-strained-west-coast-port-labor-talks/,"June 5, 2023"
West Coast Port Terminal To Close Monday As Disruptions Persist,"By Alicia Diaz and Laura Curtis Jun 4, 2023 (Bloomberg) –At least one terminal at the Port of Long Beach will be shut on Monday, seeming to extend",https://gcaptain.com/west-coast-port-terminal-to-close-monday-as-disruptions-persist/,"June 4, 2023"
Tensions Boil Over In West Coast Labor Talks,The International Longshore Workers’ Union’s local union in Southern California has issued a statement today slamming the actions of foreign ocean,https://gcaptain.com/tensions-boil-over-in-west-coast-labor-talks/,"June 2, 2023"
"South Carolina Ports See Upswing in Cargo Volumes, Strengthening Southeast Market",South Carolina’s ports have witnessed an upswing in cargo volumes during the month of April. The positive trend can be attributed to the robustness of,https://gcaptain.com/south-carolina-ports-see-upswing-in-cargo-volumes-strengthening-southeast-market/,"May 26, 2023"
DP World Completes Terminal Expansion Project at Port of Vancouver,"DP World and the Vancouver Fraser Port Authority have marked the completion of the Centerm Expansion Project, a US $257 million (CAD$350 million) project aimed",https://gcaptain.com/dp-world-completes-terminal-expansion-project-at-port-of-vancouver/,"May 24, 2023"
"Container Volumes at Port of Los Angeles Rise for Second Straight Month, But Pace Lagging Pre-Pandemic","Container volumes at the Port of Los Angeles showed improvement for the second consecutive month in April, although they continue to lag behind pre-pandemic",https://gcaptain.com/container-volumes-at-port-of-los-angeles-rise-for-second-straight-month-but-pace-lagging-pre-pandemic/,"May 19, 2023"
Port of Corpus Christi Head Abruptly Resigns,"HOUSTON, May 16 (Reuters) – Sean Strawbridge, chief executive of the Port of Corpus Christi, the largest U.S. oil-export port by volume, resigned on",https://gcaptain.com/port-of-corpus-christi-head-abruptly-resigns/,"May 17, 2023"
Port Houston Sees Surge in Container Exports,"As U.S. imports continue to come in well below last year’s records, Port Houston has announced that its container exports are surpassing historic volumes",https://gcaptain.com/port-houston-sees-surge-in-container-exports/,"May 16, 2023"
APM Terminals Reveals $1 Billion Investment in Brazil,Maersk’s container terminal operating arm APM Terminals has announced a $1 billion investment in its Brazilian terminals by 2026. The commitment was made,https://gcaptain.com/apm-terminals-reveals-1-billion-investment-in-brazil/,"May 15, 2023"
How The Port Of Gdansk Reclaimed Its Industrial Waterfront,"by Jiayi Jin, (TheConversation)The prosperity of port cities, throughout history, has been closely tied to the ports’ ability to adapt to economic and",https://gcaptain.com/how-the-port-of-gdansk-reclaimed-its-industrial-waterfront/,"May 14, 2023"
White House Port Envoy Optimistic For West Coast Labor Deal,By Laura Curtis (Bloomberg) A tentative agreement covering longshore workers at the largest US ports is within reach after a year of negotiations between the,https://gcaptain.com/white-house-port-envoy-west-coast-labor-deal/,"May 13, 2023"
Port Fourchon’s Fourchon Island Deepwater Port Plan Moves Forward,"Plans to develop a new multi-purpose deepwater port facilities at Port Fourchon, a key hub for U.S. Gulf of Mexico energy activities, have taken a major step",https://gcaptain.com/port-fourchons-fourchon-island-deepwater-port-plan-moves-forward/,"May 11, 2023"
"South Carolina Ports See Upswing in Cargo Volumes, Strengthening Southeast Market",South Carolina’s ports have witnessed an upswing in cargo volumes during the month of April. The positive trend can be attributed to the robustness of,https://gcaptain.com/south-carolina-ports-see-upswing-in-cargo-volumes-strengthening-southeast-market/,"May 26, 2023"
DP World Completes Terminal Expansion Project at Port of Vancouver,"DP World and the Vancouver Fraser Port Authority have marked the completion of the Centerm Expansion Project, a US $257 million (CAD$350 million) project aimed",https://gcaptain.com/dp-world-completes-terminal-expansion-project-at-port-of-vancouver/,"May 24, 2023"
"Container Volumes at Port of Los Angeles Rise for Second Straight Month, But Pace Lagging Pre-Pandemic","Container volumes at the Port of Los Angeles showed improvement for the second consecutive month in April, although they continue to lag behind pre-pandemic",https://gcaptain.com/container-volumes-at-port-of-los-angeles-rise-for-second-straight-month-but-pace-lagging-pre-pandemic/,"May 19, 2023"
Port of Corpus Christi Head Abruptly Resigns,"HOUSTON, May 16 (Reuters) – Sean Strawbridge, chief executive of the Port of Corpus Christi, the largest U.S. oil-export port by volume, resigned on",https://gcaptain.com/port-of-corpus-christi-head-abruptly-resigns/,"May 17, 2023"
Port Houston Sees Surge in Container Exports,"As U.S. imports continue to come in well below last year’s records, Port Houston has announced that its container exports are surpassing historic volumes",https://gcaptain.com/port-houston-sees-surge-in-container-exports/,"May 16, 2023"
APM Terminals Reveals $1 Billion Investment in Brazil,Maersk’s container terminal operating arm APM Terminals has announced a $1 billion investment in its Brazilian terminals by 2026. The commitment was made,https://gcaptain.com/apm-terminals-reveals-1-billion-investment-in-brazil/,"May 15, 2023"
How The Port Of Gdansk Reclaimed Its Industrial Waterfront,"by Jiayi Jin, (TheConversation)The prosperity of port cities, throughout history, has been closely tied to the ports’ ability to adapt to economic and",https://gcaptain.com/how-the-port-of-gdansk-reclaimed-its-industrial-waterfront/,"May 14, 2023"
White House Port Envoy Optimistic For West Coast Labor Deal,By Laura Curtis (Bloomberg) A tentative agreement covering longshore workers at the largest US ports is within reach after a year of negotiations between the,https://gcaptain.com/white-house-port-envoy-west-coast-labor-deal/,"May 13, 2023"
Port Fourchon’s Fourchon Island Deepwater Port Plan Moves Forward,"Plans to develop a new multi-purpose deepwater port facilities at Port Fourchon, a key hub for U.S. Gulf of Mexico energy activities, have taken a major step",https://gcaptain.com/port-fourchons-fourchon-island-deepwater-port-plan-moves-forward/,"May 11, 2023"
Deepened Jacksonville Port Sets New ‘Largest Ship’ Record,"Jacksonville Port Authority (JAXPORT) has announced a new record with the arrival of the ONE Stork, marking the largest container ship to ever call",https://gcaptain.com/deepened-jacksonville-port-sets-new-largest-ship-record/,"May 9, 2023"
Macquarie Looking to Sell US Port Terminal Operator Ceres -Report,"May 9 (Reuters) – Australia’s Macquarie Group Ltd is looking to sell its North American port facilities business, Ceres Terminals, for about $1",https://gcaptain.com/macquarie-looking-to-sell-us-port-terminal-operator-ceres-report/,"May 9, 2023"
China Surge Helps Push US Container Imports Up in April,"Descartes’ latest Global Shipping report highlights an increase in U.S. container import volumes in April 2023, with a significant surge in imports from",https://gcaptain.com/china-surge-helps-push-us-container-imports-up-in-april/,"May 9, 2023"
US Retail Imports Expected to Remain Below 2022,"U.S. ports are seeing a rise in import cargo volume after a near three-year low in February, according to the Global Port Tracker report released on Monday by",https://gcaptain.com/us-retail-imports-expected-to-remain-below-2022/,"May 8, 2023"
California’s Port Dominance Slipping as Cargo Shifts East,"By Laura Curtis (Bloomberg) — California has suffered a series of economic blows this year, from torrential rains that inundated farmland to",https://gcaptain.com/californias-port-dominance-slipping-as-cargo-shifts-east/,"May 8, 2023"
Thousands Rally In Australia Against Potential Submarine Base,"SYDNEY, (Reuters) – Thousands of people rallied on Saturday against a future nuclear-powered submarine base at Port Kembla in eastern Australia as part",https://gcaptain.com/thousands-rally-in-australia-against-potential-submarine-base/,"May 7, 2023"
"U.S. Launches $4 billion Effort To Electrify U.S. Ports, Cut Emissions","By David Shepardson WASHINGTON, May 5 (Reuters) – The Biden administration on Friday launched a $4 billion effort to electrify U.S. ports",https://gcaptain.com/u-s-launches-4-billion-effort-to-electrify-u-s-ports-cut-emissions/,"May 6, 2023"
Middle East’s Biggest Port Prompts Rare Private Debt Deal,By Silas Brown and Nicolas Parasie (Bloomberg) — Pension manager Caisse de Dépôt et Placement du Québec financed its stake in a Dubai port with $900,https://gcaptain.com/middle-easts-biggest-port-prompts-rare-private-debt-deal/,"May 5, 2023"
California Invests $30 Million in Shared Port Data System,California Governor Gavin Newsom has announced a $30 million investment towards developing a shared data system aimed at improving the flow of goods at San,https://gcaptain.com/california-invests-30-million-in-shared-port-data-system/,"April 26, 2023"
Port of Melbourne Eyes Role as Green Methanol Bunkering Hub,Australia’s Port of Melbourne has signed a Memorandum of Understanding with more than a handful of companies to explore the commercial feasibility of,https://gcaptain.com/port-of-melbourne-eyes-role-as-green-methanol-bunkering-hub/,"April 26, 2023"
Canada Approves Major Container Terminal Expansion Project in British Columbia,"The Government of Canada has greenlit the CAD $2 billion Roberts Bank Terminal 2 Project, a significant container terminal expansion project in Delta, British",https://gcaptain.com/canada-approves-major-container-terminal-expansion-project-in-british-columbia/,"April 25, 2023"
Port of Los Angeles Concludes ‘Very Soft’ First Quarter,"The Port of Los Angeles reported handling 623,234 TEUs in March, closing out a very soft quarter to start 2023. “Economic conditions slowed global trade",https://gcaptain.com/port-of-los-angeles-concludes-very-soft-first-quarter/,"April 12, 2023"
Germany to Review China Stake in Hamburg Port Terminal,"BERLIN, April 12 (Reuters) – Germany is reviewing its decision to allow China’s Cosco to take a stake in one of logistics company",https://gcaptain.com/germany-to-review-china-stake-in-hamburg-port-terminal/,"April 12, 2023"
Descartes: Container Imports Continue to Track at Pre-Pandemic Levels,"Logistics software provider Descartes Systems Group has released its April Global Shipping Report, revealing a significant increase in U.S. container import",https://gcaptain.com/descartes-container-imports-continue-to-track-at-pre-pandemic-levels/,"April 11, 2023"
Normal Operations Return to Ports of Los Angeles and Long Beach,"By Laura Curtis (Bloomberg) — Normal operations resumed at the Ports of Los Angeles and Long Beach, as dockworkers returned to container terminals for",https://gcaptain.com/normal-operations-return-to-ports-of-los-angeles-and-long-beach/,"April 10, 2023"
US Container Imports Climbing But Will Stay Well-Below Pandemic Peaks,"Import cargo volume at the nation’s busiest container ports should climb steadily through this summer, but will remain well-below the record-setting levels",https://gcaptain.com/us-container-imports-climbing-but-will-stay-well-below-pandemic-peaks/,"April 7, 2023"
"Los Angeles, Long Beach Terminal Closures Stretch to Second Day",By Laura Curtis (Bloomberg) — The largest container gateway into the US remained closed Friday morning as a shortage of dockworker labor that halted,https://gcaptain.com/los-angeles-long-beach-terminal-closures-stretch-to-second-day/,"April 7, 2023"
Europol Reveals How Organized Crime Infiltrates Major European Ports,Joint analysis report reveals how criminal networks exploit misappropriated container reference codes to smuggle drugs and illegal goods into the EU. Europol,https://gcaptain.com/europol-reveals-how-organized-crime-infiltrates-major-european-ports/,"April 6, 2023"
Port of New York and New Jersey Regains Status as Busiest Container Port in US,The Port of New York and New Jersey has officially regained its status as the busiest container port in the United States. Despite a traditionally slow period,https://gcaptain.com/port-of-new-york-and-new-jersey-regains-status-as-busiest-container-port-in-us/,"April 4, 2023"
Port Houston Sees Solid Volumes Despite Softening Demand,"Port Houston experienced solid February volumes compared to the same month last year, with a total of 313,452 TEUs handled during the month, marking a 15%",https://gcaptain.com/port-houston-sees-solid-volumes-despite-softening-demand/,"April 4, 2023"
APM Terminals Unveils Major Expansion of Maasvlakte II Terminal in Rotterdam,"The Port of Rotterdam’s renowned Maasvlakte II terminal is set to undergo a massive expansion, as APM Terminals, a leading global container terminal",https://gcaptain.com/apm-terminals-unveils-major-expansion-of-maasvlakte-ii-terminal-in-rotterdam/,"April 3, 2023"
US Congress Moves To Ban Chinese Crane Software,"by John Konrad (gCaptain) As concerns over the potential use of Chinese-made cranes for gathering information on U.S. military equipment continue to grow,",https://gcaptain.com/us-congress-moves-to-ban-chinese-crane-software/,"April 1, 2023"
Ghost Trains Hobble South African Ports,By Arijit Ghosh (Bloomberg) Transnet SOC is probing the existence of illegal freight trains that are depriving South Africa’s state-owned rail operator of,https://gcaptain.com/ghost-trains-hobble-south-african-ports/,"March 28, 2023"
Port of Savannah Invests in Emission-Reducing Hybrid Cranes,"In an ambitious move towards sustainability and efficiency, the Georgia Ports Authority (GPA) has announced a $170 million investment to acquire 55",https://gcaptain.com/port-of-savannah-invests-in-emission-reducing-hybrid-cranes/,"March 28, 2023"
Trade War: EU Unveils New China Countermeasure Toolkit,"The European Union has agreed on a new defense mechanism, allowing retaliation against countries employing economic blackmail or punitive trade measures, such",https://gcaptain.com/trade-war-eu-unveils-new-china-countermeasure-toolkit/,"March 28, 2023"
Union Worker Strike Closes Germany’s Hamburg Port to Large Ships,"BERLIN, March 22 (Reuters) – The Hamburg Port Authority (HPA) has closed the port to large ships because of a strike announced by the Verdi",https://gcaptain.com/union-worker-strike-closes-germanys-hamburg-port-to-large-ships/,"March 22, 2023"
Vulcan Says Mexico Limestone Terminal Seized by Authorities,U.S. construction materials company Vulcan Materials has alleged that Mexican security forces have illegally taken control of its port terminal in southern,https://gcaptain.com/vulcan-says-mexico-limestone-terminal-seized-by-authorities/,"March 20, 2023"
West Coast Port Labor Talks Strained Over Lunch Breaks,By Laura Curtis (Bloomberg) — Negotiations over a new labor contract for West Coast dockworkers are under increasing strain as their employers say a,https://gcaptain.com/west-coast-port-labor-talks-strained-over-lunch-breaks/,"March 20, 2023"
"As U.S. Imports Slow, Ports Eye Shipping Turnaround Later This Year","By Lisa Baertlein LOS ANGELES, March 16 (Reuters) – The leader of the busiest U.S. seaport on Friday said February’s cargo volume hit the",https://gcaptain.com/as-u-s-imports-slow-ports-eye-shipping-turnaround-later-this-year/,"March 17, 2023"
Port of Los Angeles Sees Huge 43% Cargo Drop,"The Port of Los Angeles handled 487,846 TEUs in February, a staggering 43% decline from February 2022’s monthly record and its worst February since 2009.",https://gcaptain.com/port-of-los-angeles-sees-huge-43-cargo-drop/,"March 17, 2023"
"Ports of Los Angeles, Tokyo, and Yokohama to Establish Green Shipping Corridors",The Port of Los Angeles has signed Memorandums of Understanding (MOUs) with the Port of Tokyo and the Port of Yokohama to collaborate on sustainability and,https://gcaptain.com/ports-of-los-angeles-tokyo-and-yokohama-to-establish-green-shipping-corridors/,"March 16, 2023"
Port of Los Angeles Sees Huge 43% Cargo Drop,"The Port of Los Angeles handled 487,846 TEUs in February, a staggering 43% decline from February 2022’s monthly record and its worst February since 2009.",https://gcaptain.com/port-of-los-angeles-sees-huge-43-cargo-drop/,"March 17, 2023"
