headline,description,link,date
Seaway system set to see more U.S. soybean exports,"As the recent temporary shutdown of the St. Lawrence Seaway by strike action underscored, the Great Lakes St. Lawrence Seaway system is a vital maritime trade artery whose smooth operation is too",https://www.marinelog.com/inland-coastal/ports-terminals/seaway-system-set-to-see-more-u-s-soybean-exports/,"November 10, 2023"
California legislator has a  fix for the flaws in problematic CARB harbor craft regulations,California state assemblymember Dr. Jasmeet Bains (D-Delano) is moving to rectify problems in California Air Resources Board (CARB) harbor craft regulations slammed as “unworkable” and “deeply flawed” by the American Waterways Operators,https://www.marinelog.com/inland-coastal/california-legislator-has-a-fix-for-the-flaws-in-problematic-carb-harbor-craft-regulations/,"November 09, 2023"
Coast Guard removes protesters from RRF ship Cape Orlando,"Coast Guard Sector San Francisco watchstanders received a report of a demonstration happening within the Oakland Harbor near a vessel, the MARAD Ready Reserve Force (RRF) RO/RO ship Cape Orlando, around 8:30",https://www.marinelog.com/legal/safety-and-security/coast-guard-removes-protesters-from-rrf-ship-cape-orlando/,"November 06, 2023"
MARAD awards $653 million in port infrastructure grants,MARAD today announced the award of over $653 million in grants to fund 41 port improvement projects across the U.S under the Port Infrastructure Development Program (PIDP). That’s down from the $703,https://www.marinelog.com/inland-coastal/ports-terminals/marad-awards-653-million-in-port-infrastructure-grants/,"November 03, 2023"
Op-Ed: Protecting a port or shipyard with the right insurance,"By Ed McNamara CEO Armada Risk Partners Ports, terminal and shipyard operators need to be especially vigilant and aware of how they should protect themselves in the event of collisions between vessels",https://www.marinelog.com/views/op-eds/op-ed-protecting-a-port-or-shipyard-with-the-right-insurance/,"November 01, 2023"
St. Lawrence Seaway strike ends,The St. Lawrence Seaway reopened today after mediated negotiations between the St. Lawrence Seaway Management Corporation (SLSMC) and the Unifor union produced a tentative agreement. The 364 Unifor members who have been,https://www.marinelog.com/legal/shipping/st-lawrence-seaway-strike-ends/,"October 30, 2023"
U.S. DOE funds green hydrogen projects,"Empire Diversified Energy Inc. announced that its Anaerobic Digester project in Follansbee, Brooke County, W.Va., will receive funding for green hydrogen projects via Empire’s inclusion in the Appalachian Regional Clean Hydrogen Hub",https://www.marinelog.com/inland-coastal/inland/u-s-doe-funds-green-hydrogen-projects/,"October 27, 2023"
Port of Long Beach reports its busiest September ever,"The Port of Long Beach reports that it has achieved its busiest September on record. Dockworkers and terminal operators moved 829,429 twenty-foot equivalent units (TEUs) in September 2023, up 11.8% from the",https://www.marinelog.com/inland-coastal/ports-terminals/port-of-long-beach-reports-its-busiest-september-ever/,"October 19, 2023"
Dina Aryan-Zahlan takes new role at Port of Los Angeles,"Veteran Port of Los Angeles engineer and infrastructure development expert Dina Aryan-Zahlan has been named the port’s deputy executive director of development, succeding Antonio Gioiello, who retired earlier this year. “Dina is",https://www.marinelog.com/inland-coastal/ports-terminals/dina-aryan-zahlan-takes-new-role-at-port-of-los-angeles/,"October 05, 2023"
Ports of Indiana strengthens corporate leadership,Ports of Indiana has bolstered its leadership team with a series of key promotions and hires at its Indianapolis headquarters. Two familiar faces return to the port authority as Jennifer Rachau takes,https://www.marinelog.com/inland-coastal/inland/ports-of-indiana-strengthens-corporate-leadership/,"October 04, 2023"
SENNEBOGEN’s e-hybrid material handlers make unloading ships easy,"SPONSORED: Since 2002, Gesellschaft für Umweltdienste mbH (GUD) has been successfully managing its business in one of the most important inland ports in Europe and its using Sennobogen to help streamline that process.With",https://www.marinelog.com/inland-coastal/ports-terminals/sennebogens-e-hybrid-material-handlers-make-unloading-ships-easy/,"October 01, 2023"
ILA veteran appointed Port Houston port commissioner,"The City Council of Pasadena, Texas has appointed ILA veteran Alan A. Robb to serve on its behalf as a Port of Houston Authority port commissioner beginning October 1, 2023. Current commissioner",https://www.marinelog.com/inland-coastal/ila-veteran-appointed-port-houston-port-commissioner/,"September 29, 2023"
Pilot LNG partners up with Seapath for Galveston Bay LNG bunkering hub,"Houston-based Pilot LNG LLC is moving ahead on its plans for a Galveston Bay LNG bunkering hub. It has now formed a joint venture with Seapath, a maritime subsidiary of the Logothetis",https://www.marinelog.com/inland-coastal/ports-terminals/pilot-lng-partners-up-with-seapath-for-galveston-bay-lng-bunkering-hub/,"September 28, 2023"
Callan Marine wins $102.89 million Corpus Christi dredging contract,"The Galveston Engineer District (SWG) has awarded Callan Marine Ltd., Galveston, Texas, a $102,896,306 firm-fixed-price contract for pipeline dredging. Bids were solicited via the internet with three received. Work will be performed",https://www.marinelog.com/inland-coastal/dredging/callan-marine-wins-102-89-million-corpus-christi-dredging-contract/,"September 26, 2023"
Op-Ed: Ports as sites for security and defense,"By Professor Basil Germond, Chair in International Security and co-director of the Security Lancaster Research Institute and Professor Jan Bebbington, Rubin Chair in Sustainability in Business and director of the Pentland Centre,",https://www.marinelog.com/views/op-eds/op-ed-ports-as-sites-for-security-and-defense/,"September 25, 2023"
Why “Ag Coast” ports are backing Port NOLA’s new $1.8 billion container terminal,The Port of New Orleans is pushing ahead on its plans to develop the new Louisiana International Terminal (LIT). The new $1.8 billion state-of-the art container terminal will eliminate air-draft restrictions that,https://www.marinelog.com/news/why-ag-coast-ports-are-backing-port-nolas-new-1-8-billion-container-terminal/,"September 19, 2023"
Port Houston orders 5 more hybrid RTGs for Barbours Cut,Port Houston has ordered five Konecranes hybrid RTGs for its Barbours Cut Container Terminal to support its long-term improvement program covering channel development and land infrastructure investment. The order was booked by,https://www.marinelog.com/inland-coastal/ports-terminals/port-houston-orders-5-more-hybrid-rtgs-for-barbours-cut/,"September 15, 2023"
San Pedro Bay ports ahead of emissions reduction targets,"The Pacific Merchant Shipping Association (PMSA) reports that emissions from the combined San Pedro Bay ports of Long Beach and Los Angeles continue to decline as a result of marine terminal, ocean",https://www.marinelog.com/inland-coastal/ports-terminals/san-pedro-bay-ports-ahead-of-emissions-reduction-targets/,"September 13, 2023"
Campo: “State of Port Houston is awesome”,"Delivering his annual state of the port address to the Greater Houston Partnership and guests last week, Port Houston chairman Ric Campo declared the “State of Port Houston is awesome, and its",https://www.marinelog.com/inland-coastal/ports-terminals/campo-state-of-port-houston-is-awesome/,"September 12, 2023"
Port of London to operate hydrogen powered survey USV,"The Port of London is to operate a green-hydrogen fueled, uncrewed, hydrographic survey vessel, dubbed ZEPHR – Zero Emissions Ports Hydrogen Refilling Survey Vessel. Like the eSOV project just announced by Bibby",https://www.marinelog.com/technology/port-of-london-to-operate-hydrogen-powered-survey-usv/,"September 12, 2023"
Port of New Orleans awarded FEMA Port Security Grant ,"The Port of New Orleans (NOLA) was awarded $947,280 in recently announced Port Security Grant funding from the Federal Emergency Management Agency (FEMA) to support the expansion and enhancement of emergency services",https://www.marinelog.com/inland-coastal/port-of-new-orleans-awarded-fema-port-security-grant/,"September 05, 2023"
West Coast dockworkers ratify new 6-year waterfront contract,Sighs of relief came from West Coast ports as the International Longshore and Warehouse Union (ILWU) yesterday ratified the tentative contract agreement reached in June with employers represented by the Pacific Maritime,https://www.marinelog.com/news/west-coast-dockworkers-ratify-new-6-year-waterfront-contract/,"September 01, 2023"
Leading Louisiana ports in cooperation agreement with Ukrainian sea ports,"The Ukrainian Sea Ports Authority has signed a memorandum with the Port of South Louisiana and the Port of New Orleans. It covers cooperation on technical planning, development, construction, administration, operation, and",https://www.marinelog.com/inland-coastal/ports-terminals/leading-louisiana-ports-in-cooperation-agreement-with-ukrainian-sea-ports/,"August 31, 2023"
Texas port could be home to green hydrogen and ammonia plant,"A 245-acre site at the Port of Victoria, Texas, could become a major green hydrogen and green ammonia production center. The Victoria County Navigation District and Acme Greentech Ventures Americas Inc., a",https://www.marinelog.com/inland-coastal/texas-port-could-be-home-to-green-hydrogen-and-ammonia-plant/,"August 23, 2023"
Port of Baltimore welcomes largest containership ever to call Maryland,"With the arrival Saturday of the 15,432 TEU Evergreen Ever Max at its Seagirt Marine Terminal, the Port of Baltimore has welcomed the largest containership ever to call Maryland. At more than",https://www.marinelog.com/inland-coastal/ports-terminals/port-of-baltimore-welcomes-largest-containership-ever-to-call-maryland/,"August 19, 2023"
Port of Long Beach sees cargo volumes dip,"A shift in consumer spending towards experiences rather than products may be good for the cruise industry, but maybe not so much for container movements through ports. The Port of Long Beach",https://www.marinelog.com/inland-coastal/ports-terminals/port-of-long-beach-sees-cargo-volumes-dip/,"August 17, 2023"
Hancock County Port announces new strategic plan,"Hancock County Port and Harbor Commission (HCPHC) in Kiln, Miss., announced August 8 that it had engaged with Capt. Jeff Monroe of the International Association of Maritime and Port Executives (IAMPE) to",https://www.marinelog.com/inland-coastal/inland/hancock-county-port-announces-new-strategic-plan/,"August 16, 2023"
Op-Ed: How to harness AI for greener ports,"By Grant Ingram, CEO of Innovez One for EMEA Ports must reinvent themselves as part of the decarbonized supply chains of the future. Artificial intelligence can give them a solid helping hand,",https://www.marinelog.com/views/op-eds/op-ed-how-to-harness-ai-for-greener-ports/,"August 14, 2023"
Port Houston holds ribbon cutting for Bayport Terminal expansion project,"On August 4, Port Houston reached another historic milestone when it celebrated the completion of Wharf 6 of its Bayport Container Terminal Expansion Project. U.S. Transportation Secretary Pete Buttigieg and U.S. Department",https://www.marinelog.com/inland-coastal/ports-terminals/port-houston-holds-ribbon-cutting-for-bayport-terminal-expansion-project/,"August 09, 2023"
ILWU Canada accepts B.C. ports deal brokered after minister steps in,"The long running British Columbia ports labor dispute looks to have finally been settled. On August 4, members of the ILWU Canada Longshore Division voted 77.64% in favor of ratification of a",https://www.marinelog.com/inland-coastal/ports-terminals/ilwu-canada-accepts-b-c-ports-deal-brokered-after-minister-steps-in/,"August 06, 2023"
Port authorities awarded increased security funds,"The Federal Emergency Management Agency (FEMA) released its funding allocations for the Fiscal Year 2023 (FY2023) Port Security Grant Program (PSGP) awards, which will be distributed to 40 port authorities along with numerous",https://www.marinelog.com/inland-coastal/port-authorities-awarded-increased-security-funds/,"August 01, 2023"
Rio Grande LNG go ahead brings GLDD its biggest project yet,Great Lakes Dredge & Dock Corporation (NASDAQ: GLDD) has received a notice to proceed with what president and CEO Lasse Petterson says is an “exciting milestone project” that will “the largest undertaken,https://www.marinelog.com/inland-coastal/dredging/rio-grande-lng-go-ahead-brings-gldd-its-biggest-project-yet/,"July 24, 2023"
5 top tips for sourcing port cyberattack insurance cover,"Armada Risk Partners CEO Ed McNamara, Cleveland Ohio port insurance broker, on why a port cyberattack is a real concern for operators. A port cyberattack is now one of the biggest and",https://www.marinelog.com/legal/safety-and-security/5-top-tips-for-sourcing-port-cyberattack-insurance-cover/,"July 24, 2023"
B.C. port strike resumes as union walks away from tentative deal,"Collective bargain works, until it doesn’t. The tentative deal between the British Columbia Marine Employers Association (BCMEA) and the ILWU Canada announced July 14, didn’t last long and striking workers were back",https://www.marinelog.com/news/b-c-port-strike-resumes-as-union-walks-away-from-tentative-deal/,"July 19, 2023"
"Op-Ed: Ports, maritime and offshore wind capabilities","By Scott Chewning, PE, LEED AP, Project Manager, Burns & McDonnell As the saying goes in the industry, “There is no offshore wind without ports.”  A port, whether private or public, is",https://www.marinelog.com/offshore/offshore-wind/op-ed-ports-maritime-and-offshore-wind-capabilities/,"July 18, 2023"
B.C. port strike: Tentative settlement agreed,A tentative agreement has been reached in the labor dispute between the ILWU Canada and the British Columbia Maritime Employers Association (BCMEA). The B.C. port strike has caused an estimated CAD 9.7,https://www.marinelog.com/inland-coastal/ports-terminals/b-c-port-strike-tentative-settlement-agreed/,"July 14, 2023"
$37 million to extend Port KC’s reach on Missouri River,"On July 5, Port KC applauded the state legislature and the governor on their dedication to Missouri’s economic growth through their unprecedented investment in Missouri’s infrastructure. Missouri Gov. Mike Parson signed Fiscal",https://www.marinelog.com/inland-coastal/inland/37-million-to-extend-port-kc-reach-on-missouri-river/,"July 10, 2023"
VIDEO: Responders to Port Newark RO/RO fire report “considerable progress”,"The response to the Port Newark RO/RO fire that broke out aboard the Grimaldi Group’s Grande Costa d’Avorio on the evening of July 5 continued over the weekend. Capt. Zeita Merchant, the",https://www.marinelog.com/news/video-responders-to-port-newark-ro-ro-fire-report-considerable-progress/,"July 10, 2023"
California ports awarded $1.5 billion in state infrastructure upgrade grants,Port officials across California were posing with giant checks yesterday as Gov. Gavin Newsom announced an investment of more than $1.5 billion in California ports – including approximately $450 million for zero-emission,https://www.marinelog.com/inland-coastal/ports-terminals/california-ports-awarded-1-5-billion-in-state-infrastructure-upgrade-grants/,"July 07, 2023"
B.C. ports labor dispute drags on,"While the U.S. West Coast ports labor dispute last month reached a point where a tentative labor agreement could be reached, there’s as yet no sign of any such breakthrough in Canada’s",https://www.marinelog.com/inland-coastal/ports-terminals/b-c-ports-labor-dispute-drags-on/,"July 05, 2023"
Study sees Canada-U.S. Great Lakes short-sea shipping opportunities,"A new study sees significant potential advantages for short-sea shipping services between southern Ontario, Canada, and the U.S. Great Lakes region. The study was carried out by Fluid Intelligence, a data-analysis partnership",https://www.marinelog.com/inland-coastal/ports-terminals/study-sees-canada-u-s-great-lakes-short-sea-shipping-opportunities/,"June 22, 2023"
Tentative agreement reached on new West Coast ports labor contract,"Noting the role played by Acting U.S. Secretary of Labor Julie Su, the Pacific Maritime Association and the International Longshore and Warehouse Union yesterday announced a tentative agreement on a new six-year",https://www.marinelog.com/inland-coastal/ports-terminals/tentative-agreement-reached-on-new-west-coast-ports-labor-contract/,"June 15, 2023"
GPA’s Lynch: Future of U.S. container trade starts in Port of Savannah,Domestic and international factors are lining up for the Port of Savannah to set the pace for growth in America’s global container trade. That was the message of Georgia Ports Authority (GPA),https://www.marinelog.com/inland-coastal/gpas-lynch-future-of-u-s-container-trade-starts-in-port-of-savannah/,"June 12, 2023"
Port of Los Angeles adopts $2 billion FY 2023/24 budget,"The Los Angeles Board of Harbor Commissioners on June 7 approved a $2 billion Fiscal Year 2023/24 annual budget for the Port of Los Angeles, reports our sister publication Railway Age. The",https://www.marinelog.com/inland-coastal/ports-terminals/port-of-los-angeles-adopts-2-billion-fy-2023-24-budget/,"June 09, 2023"
Port NOLA names Wypyski new COO,Maritime industry veteran Matthew Wypyski has joined the Port of New Orleans executive team as chief operating officer (COO). He comes to the position with 32 years as a senior operating and,https://www.marinelog.com/inland-coastal/ports-terminals/port-nola-names-wypyski-new-coo/,"June 07, 2023"
Grand Isle LNG announces plans for new deepwater port,"With demand for U.S. LNG continuing to rise, Grand Isle LNG has announced plans for a new Gulf of Mexico LNG export facility. Located thirteen miles south of Grand Isle, Louisiana, in",https://www.marinelog.com/inland-coastal/ports-terminals/grand-isle-lng-announces-plans-for-new-deepwater-port/,"June 02, 2023"
Port of Seattle commissions third shore power system at Pier 66,"The “world’s first” port with three ship shore power systems for cruise liners to turn off diesel engines and connect to shoreside electricity to reduce emissions. By Del Williams, Technical Writer The",https://www.marinelog.com/inland-coastal/ports-terminals/port-of-seattle-commissions-third-shore-power-system-at-pier-66/,"May 31, 2023"
GLDD awarded $157.4 million Freeport Harbor Channel contract,"The largest provider of dredging services in the U.S., Great Lakes Dredge & Dock Co. LLC, (GLDD) Houston, Texas, has been awarded a $157,399,830 firm-fixed-price contract for new and maintenance hopper dredging",https://www.marinelog.com/inland-coastal/gldd-awarded-157-4-million-freeport-harbor-channel-contract/,"May 30, 2023"
Op-Ed: Are ports exposed when it comes to marine insurance?,"By Edward McNamara, CEO of Armada Risk Partners, a Cleveland U.S.-based port insurance broker One of the biggest challenges to the marine industry post-COVID is that the marine insurance industry is more",https://www.marinelog.com/views/op-eds/op-ed-are-ports-exposed-when-it-comes-to-marine-insurance/,"May 26, 2023"
Four St. Louis regional ports invest for the future,"Investments underway or planned at four ports in the St. Louis, Mo., area are supported by an influx of federal and state funding that underscores the growing importance of inland ports in",https://www.marinelog.com/inland-coastal/four-st-louis-regional-ports-invest-for-the-future/,"May 24, 2023"
Detroit/Wayne County Port Authority initiates decarbonization project,"By Dr. Robert Moorcroft, Carbon Reduction Scientist, Tunley Engineering The Detroit/Wayne County Port Authority in Michigan has initiated a 12-month project to reach net zero carbon emissions for port activities by 2040,",https://www.marinelog.com/inland-coastal/ports-terminals/detroit-wayne-county-port-authority-initiates-decarbonization-project/,"May 22, 2023"
Five inducted into International Maritime Hall of Fame in NYC,"In a ceremony held at The Lighthouse at Pier 61 at Chelsea Piers in New York City, five global shipping and intermodal leaders were recently inducted into the 29th International Maritime Hall",https://www.marinelog.com/inland-coastal/ports-terminals/five-inducted-into-international-maritime-hall-of-fame-in-nyc/,"May 21, 2023"
Two Illinois inland ports get grant funding,"The St. Louis Regional Freightway reports that eight major infrastructure projects in Madison and St. Clair Counties in southwestern Illinois, including three at inland ports, are receiving more than $41 million in",https://www.marinelog.com/inland-coastal/two-illinois-inland-ports-get-grant-funding/,"May 12, 2023"
Georgia Ports inland rail hub plan moves ahead,"Georgia Ports Authority (GPA) executive director Griff Lynch says that the GPA’s Network Georgia plan to develop inland rail hubs around the state is gaining momentum, with federal environmental approval for an",https://www.marinelog.com/inland-coastal/ports-terminals/georgia-ports-inland-rail-hub-plan-moves-ahead/,"May 11, 2023"
Fourchon Island development: Game changer for U.S. GoM?,"Greater Lafourche Port Commission (GLPC) executive director Chett Chiasson is hailing a recently signed Cooperative Endeavor Agreement with major players as “a game changer for the U.S. Gulf of Mexico.” The agreement,",https://www.marinelog.com/offshore/fourchon-island-development-game-changer-for-u-s-gom/,"May 11, 2023"
VIDEO: JAXPORT welcomes its largest containership ever,"At 364 meters long and with a 14,000 TEU capacity, the ONE Stork yesterday set a port record by becoming the largest containership ever to call the Port of Jacksonville, Fla. (JAXPORT).",https://www.marinelog.com/inland-coastal/ports-terminals/video-jaxport-welcomes-its-largest-containership-ever/,"May 10, 2023"
VIDEO: Long Beach plans mega floating wind support facility,The Port of Long Beach has released a concept study for a facility called Pier Wind that would support the manufacture and assembly of offshore wind turbines standing as tall as the,https://www.marinelog.com/offshore/video-long-beach-plans-pier-wind-floating-wind-support-facility/,"May 09, 2023"
Port Houston now at No. 5 spot in U.S. container port rankings,"Port Houston jumped from No. 7 to No. 5 in the ranking of top U.S. container ports in terms of TEUs (twenty-foot equivalent units) handled in 2022, Port Houston chairman Ric Campo",https://www.marinelog.com/inland-coastal/ports-terminals/port-houston-now-at-no-5-spot-in-u-s-container-port-rankings/,"May 08, 2023"
Administration moves ahead on $4 billion clean ports plan,The U.S. Environmental Protection Agency (EPA) is taking the initial steps on the development of programs that will invest $4 billion from the Inflation Reduction Act in U.S. port infrastructure. The Clean,https://www.marinelog.com/inland-coastal/ports-terminals/administration-moves-ahead-on-4-billion-clean-ports-plan/,"May 05, 2023"
California container ports launch new port data partnership,"Five California container ports – Los Angeles, Long Beach, Oakland, Hueneme and San Diego – signed a Memorandum of Understanding (MOU) yesterday launching the California Port Data Partnership. The MOU outlines an",https://www.marinelog.com/inland-coastal/ports-terminals/5-california-container-ports-launch-new-port-data-partnership/,"April 27, 2023"
"JAXPORT moves 2,500 pieces of military cargo","The Jacksonville, Fla., Port Authority (JAXPORT) recently facilitated the movement of nearly 2,500 pieces of U.S. military cargo, including almost 100 aircraft. The move took place during two shipments over the past",https://www.marinelog.com/inland-coastal/ports-terminals/jaxport-moves-2500-pieces-of-military-cargo/,"April 19, 2023"
Hancock County Port and Harbor Commission appoints director of development,"Lara Bowman has joined the Hancock County Port and Harbor Commission (HCPHC) in Kiln, Miss., as director of development. “We are excited to add an experienced and passionate professional like Lara to",https://www.marinelog.com/inland-coastal/hancock-county-port-and-harbor-commission-appoints-director-of-development/,"April 18, 2023"
SENNEBOGEN’s e-hybrid material handlers make unloading ships easy,"SPONSORED: Since 2002, Gesellschaft für Umweltdienste mbH (GUD) has been successfully managing its business in one of the most important inland ports in Europe and its using Sennobogen to help streamline that",https://www.marinelog.com/inland-coastal/ports-terminals/sennebogens-e-hybrid-material-handlers-make-unloading-ships-easy-2/,"April 13, 2023"
Ports of Indiana-Burns Harbor welcomes first ocean vessel of 2023,"Ports of Indiana-Burns Harbor opened the 2023 international shipping season April 11 with the arrival of Polsteam’s Isadora, a bulk carrier coming from Ijmuiden, Netherlands, through the St. Lawrence Seaway and Great",https://www.marinelog.com/inland-coastal/ports-terminals/ports-of-indiana-burns-harbor-welcomes-first-ocean-vessel-of-2023/,"April 13, 2023"
Illinois International Port District awarded $24.5 million for infrastructure,"The Illinois International Port District (IIPD), Chicago, Ill., recently received $24.5 million in funding from the Illinois Department of Transportation (IDOT), Cook County, the State of Illinois, and the City of Chicago",https://www.marinelog.com/inland-coastal/inland/illinois-international-port-district-awarded-24-5-million-for-infrastructure/,"April 11, 2023"
Ports of Indiana-Burns Harbor looking for new operator,"On March 29, the Ports of Indiana announced that it had issued a Request for Qualifications (RFQ) to identify potential operators of the International Ag Shipping Terminal at Ports of Indiana-Burns Harbor. The",https://www.marinelog.com/inland-coastal/ports-terminals/ports-of-indiana-burns-harbor-looking-for-new-operator/,"April 05, 2023"
Avondale Global Gateway gets wind energy expansion program,"In March, the Port of South Louisiana (PortSL) announced that Gulf Wind Technology has partnered with Shell to establish a research, training, and technology demonstration program at Avondale Global Gateway. Port of",https://www.marinelog.com/inland-coastal/avondale-global-gateway-gets-wind-energy-expansion-program/,"April 05, 2023"
Port of NY and NJ starts year as top box port in U.S.,The Port Authority of New York and New Jersey says that the Port of New York and New Jersey moved the most cargo of any port in the U.S. in February 2023,https://www.marinelog.com/inland-coastal/ports-terminals/port-of-ny-and-nj-starts-year-as-top-box-port-in-u-s/,"April 05, 2023"
"Port Houston: Channel project on track, box imports soften","The Port Commission of the Port of Houston Authority met on Monday, March 20, and got updates on progress with the Houston Ship Channel deepening project and on the impact of softening",https://www.marinelog.com/inland-coastal/ports-terminals/port-houston-channel-project-on-track-box-imports-soften/,"March 31, 2023"
Ports America to invest $43 million in Port of Gulfport as part of new operating agreement,"The Mississippi State Port Authority has entered into a long-term lease and operating agreement with Ports America, the largest terminal operator and stevedore in the U.S. The Port of Gulfport and Ports",https://www.marinelog.com/inland-coastal/ports-terminals/ports-america-to-invest-43-million-in-port-of-gulfport/,"March 24, 2023"
AAPA launches new Offshore Wind Subcommittee,"Recently, the American Association of Port Authorities (AAPA)—the unified voice of port leaders and maritime industry partners across the Western Hemisphere —hosted its first-ever Offshore Wind Subcommittee meeting. The group will serve",https://www.marinelog.com/inland-coastal/aapa-launches-new-offshore-wind-subcommittee/,"March 22, 2023"
Port of Los Angeles sees 43% drop in February container volumes,Plunging February container volumes at the Port of Los Angeles underscore the point that container shipping giants such as Maersk made in making their forecasts for 2023: booms don’t go on forever.,https://www.marinelog.com/inland-coastal/ports-terminals/port-of-los-angeles-sees-43-drop-in-february-container-volumes/,"March 20, 2023"
Ports of Indiana shipments were up 6% in 2022,"Ports of Indiana handled 11.9 million tons of cargo in 2022, resulting in a 6% increase from 2021 and 42% more than 2020. The year-end totals were announced at the Ports of",https://www.marinelog.com/inland-coastal/inland/ports-of-indiana-shipments-were-up-6-in-2022/,"March 08, 2023"
Mi-Jack to convert RTG crane to hydrogen powered,"Hazel Crest, Ill., based rubber tired gantry (RTG) crane manufacturer Mi-Jack has selected US Hybrid to convert an RTG crane from diesel to hydrogen powered. “The new reality for intermodal terminals is",https://www.marinelog.com/inland-coastal/ports-terminals/mi-jack-to-convert-rtg-crane-to-hydrogen-powered/,"March 06, 2023"
Ports of Indiana names new CEO,"Ports of Indiana has named Jody Peacock as its new chief executive officer. Peacock has served in various leadership positions for the statewide port authority, which operates three ports on the Ohio",https://www.marinelog.com/inland-coastal/ports-of-indiana-names-new-ceo/,"February 18, 2023"
MARAD: $662 million available for port infrastructure grants,The U.S. Department of Transportation’s Maritime Administration (MARAD) has released a Notice of Funding Opportunity (NOFO) making available more than $662 million in Federal FY2023 funding for MARAD’s Port Infrastructure Development Program,https://www.marinelog.com/inland-coastal/marad-662-million-available-for-port-infrastructure-grants/,"February 08, 2023"
Fire breaks out on bulker at Willamette River terminal,"The Coast Guard is supporting Portland, Oregon, Fire Rescue and other responding agencies after the 623-foot Liberian-flag bulk carrier Breeze caught fire while moored at the Temco LLC grain terminal in Portland,",https://www.marinelog.com/legal/safety-and-security/fire-breaks-out-on-bulker-at-willamette-river-terminal/,"February 01, 2023"
Port of LA issues cruise terminal RFP,The Port of Los Angeles is inviting comments on a draft Request for Proposals (RFP) for the future development of a new Outer Harbor Cruise Terminal and redevelopment of the existing World,https://www.marinelog.com/inland-coastal/ports-terminals/port-of-la-issues-cruise-terminal-rfp/,"January 31, 2023"
Q&A: McCarthy on Texas port expansions,"In this Marine Log exclusive, we sit down with Sarah Johnson, senior field engineer with McCarthy Building Companies Marine Business Unit, to discuss the company’s work at several Texas ports and terminals",https://www.marinelog.com/views/qas/qa-mccarthy-on-texas-port-expansions/,"January 30, 2023"
Oklahoma port rebrands as Port Muskogee,"The Muskogee City-County Port Authority, the principal organization responsible for port operations and economic development in Muskogee, Oklahoma, has launched a new website and new brand name – Port Muskogee The rebranding",https://www.marinelog.com/inland-coastal/inland/oklahoma-port-rebrands-as-port-muskogee/,"January 25, 2023"
Port of South Louisiana to purchase Avondale Global Gateway,Port of South Louisiana (Port SL) CEO Paul Matthews said today that the port has entered an agreement with T. Parker Host to purchase Avondale Global Gateway (AGG). The agreement was made,https://www.marinelog.com/inland-coastal/ports-terminals/port-of-south-louisiana-to-purchase-avondale-global-gateway/,"January 12, 2023"
Corpus Christi Ship Channel Project receives $157.3M in final phase funding,"The Consolidated Appropriations Act of 2023, approved by Congress in December 2022, includes project closeout funding of $157.3 million for the Port of Corpus Christi Ship Channel Improvement Project (CIP) for the",https://www.marinelog.com/inland-coastal/corpus-christi-ship-channel-project-receives-157-3m-in-final-phase-funding/,"January 10, 2023"
IMTT sells Gretna terminal,"Bulk liquid terminal operator IMTT reports that it has closed on the sale of the company’s bulk liquids storage terminal located in Gretna, Louisiana to BWC Terminals LLC. The Gretna terminal is",https://www.marinelog.com/inland-coastal/ports-terminals/imtt-sells-gretna-terminal/,"January 06, 2023"
ONE to acquire three U.S. container terminals,"Ocean Network Express, the ocean carrier established in 2017 by Japan’s K-Line, MOL and NYK, is set to take a 51% stake in each of two U.S. West Coast terminal operators, Trapac LLC",https://www.marinelog.com/inland-coastal/ports-terminals/one-to-acquire-three-u-s-container-terminals/,"December 29, 2022"
VIDEO: Port of LA reports softer cargo volume,"Cargo volume remained soft at the Port of Los Angeles in November as the port handled 639,344 Twenty-Foot Equivalent Units (TEU), a 21% decrease from November 2021. Overall, the port has handled",https://www.marinelog.com/inland-coastal/ports-terminals/video-port-of-la-reports-softer-cargo-volume/,"December 15, 2022"
Ports America and MSC commit $800 million to new Port NOLA terminal project,"Louisiana Gov. John Bel Edwards has announced a historic public-private partnership between the state of Louisiana, the Port of New Orleans and two leading terminal operators to build a $1.8 billion state-of-the-art",https://www.marinelog.com/inland-coastal/ports-terminals/ports-america-and-msc-commit-800-million-to-new-port-nola-terminal-project/,"December 12, 2022"
CMA CGM to acquire flagship terminals in the Port of New York and New Jersey,"The CMA CGM Group has signed a binding agreement to acquire GCT Bayonne and New York terminals, currently held by Global Container Terminals Inc (GCT). “The acquisition of GCT Bayonne and GCT",https://www.marinelog.com/inland-coastal/ports-terminals/cma-cgm-to-acquire-flagship-terminals-in-the-port-of-new-york-and-new-jersey/,"December 07, 2022"
EBDG designs harbor power and charging barge,Seattle-headquartered Elliott Bay Design Group (EBDG) has designed a harbor power and charging barge that offers ports and harbors a cost-conscious and high-performing option to minimize emissions from large vessels both pier,https://www.marinelog.com/inland-coastal/ports-terminals/ebdg-designs-harbor-power-and-charging-barge/,"December 07, 2022"
Port of Savannah to up its box ship handling capabilities,The Georgia Ports Authority Board has approved a plan to renovate and realign the docks at the Port of Savannah’s Ocean Terminal to better accommodate its expanding container operation. “For nearly 40,https://www.marinelog.com/inland-coastal/ports-terminals/port-of-savannah-to-up-its-box-ship-handling-capabilities/,"December 06, 2022"
